area,mean_price,compensation,type,estimation_date
NO1,4.56697174350367,3.3227745691533,quantile_38.7%,2022-09-25
NO1,4.56713744897472,3.32292370407724,quantile_38.8%,2022-09-25
NO1,4.56727704310583,3.32304933879525,quantile_38.9%,2022-09-25
NO1,4.56741832018117,3.32317648816305,quantile_39%,2022-09-25
NO1,4.56759022775536,3.32333120497982,quantile_39.1%,2022-09-25
NO1,4.56770574274363,3.32343516846927,quantile_39.2%,2022-09-25
NO1,4.56785171989263,3.32356654790336,quantile_39.3%,2022-09-25
NO1,4.56797395575505,3.32367656017955,quantile_39.4%,2022-09-25
NO1,4.56815242186917,3.32383717968225,quantile_39.5%,2022-09-25
NO1,4.56829751089454,3.32396775980509,quantile_39.6%,2022-09-25
NO1,4.56857279644965,3.32421551680469,quantile_39.7%,2022-09-25
NO1,4.56873066286857,3.32435759658171,quantile_39.8%,2022-09-25
NO1,4.56893764613215,3.32454388151894,quantile_39.9%,2022-09-25
NO1,4.56918222907997,3.32476400617197,quantile_40%,2022-09-25
NO1,4.56934934387291,3.32491440948562,quantile_40.1%,2022-09-25
NO1,4.5696043447017,3.32514391023153,quantile_40.2%,2022-09-25
NO1,4.56975927630843,3.32528334867758,quantile_40.3%,2022-09-25
NO1,4.56989577094441,3.32540619384996,quantile_40.4%,2022-09-25
NO1,4.57003986269028,3.32553587642126,quantile_40.5%,2022-09-25
NO1,4.57020242563242,3.32568218306918,quantile_40.6%,2022-09-25
NO1,4.57031168634139,3.32578051770725,quantile_40.7%,2022-09-25
NO1,4.5704267296709,3.32588405670381,quantile_40.8%,2022-09-25
NO1,4.57049798197686,3.32594818377917,quantile_40.9%,2022-09-25
NO1,4.57069611037238,3.32612649933514,quantile_41%,2022-09-25
NO1,4.57079834746336,3.32621851271703,quantile_41.1%,2022-09-25
NO1,4.57094811305918,3.32635330175326,quantile_41.2%,2022-09-25
NO1,4.57113309784477,3.32651978806029,quantile_41.3%,2022-09-25
NO1,4.57125844835796,3.32663260352217,quantile_41.4%,2022-09-25
NO1,4.5714247106846,3.32678223961614,quantile_41.5%,2022-09-25
NO1,4.57159549925193,3.32693594932674,quantile_41.6%,2022-09-25
NO1,4.57187045683731,3.32718341115358,quantile_41.7%,2022-09-25
NO1,4.57198953141166,3.32729057827049,quantile_41.8%,2022-09-25
NO1,4.57215524010541,3.32743971609487,quantile_41.9%,2022-09-25
NO1,4.57233597711511,3.3276023794036,quantile_42%,2022-09-25
NO1,4.57248773633187,3.32773896269868,quantile_42.1%,2022-09-25
NO1,4.57271492660931,3.32794343394838,quantile_42.2%,2022-09-25
NO1,4.57280659772418,3.32802593795176,quantile_42.3%,2022-09-25
NO1,4.57308011214995,3.32827210093496,quantile_42.4%,2022-09-25
NO1,4.57334495148691,3.32851045633822,quantile_42.5%,2022-09-25
NO1,4.57346616198037,3.32861954578233,quantile_42.6%,2022-09-25
NO1,4.5736562477293,3.32879062295637,quantile_42.7%,2022-09-25
NO1,4.57380601597841,3.32892541438056,quantile_42.8%,2022-09-25
NO1,4.57392822631483,3.32903540368335,quantile_42.9%,2022-09-25
NO1,4.574031007141,3.3291279064269,quantile_43%,2022-09-25
NO1,4.57415920577833,3.3292432852005,quantile_43.1%,2022-09-25
NO1,4.57428518176474,3.32935666358827,quantile_43.2%,2022-09-25
NO1,4.57448653072676,3.32953787765408,quantile_43.3%,2022-09-25
NO1,4.57472245858332,3.32975021272499,quantile_43.4%,2022-09-25
NO1,4.57483478061053,3.32985130254947,quantile_43.5%,2022-09-25
NO1,4.57496698996869,3.32997029097182,quantile_43.6%,2022-09-25
NO1,4.57511731668364,3.33010558501528,quantile_43.7%,2022-09-25
NO1,4.57531092141767,3.33027982927591,quantile_43.8%,2022-09-25
NO1,4.57542908341073,3.33038617506966,quantile_43.9%,2022-09-25
NO1,4.57560308420748,3.33054277578673,quantile_44%,2022-09-25
NO1,4.57570976444028,3.33063878799625,quantile_44.1%,2022-09-25
NO1,4.57583552911267,3.3307519762014,quantile_44.2%,2022-09-25
NO1,4.57600551666393,3.33090496499754,quantile_44.3%,2022-09-25
NO1,4.57611329765499,3.33100196788949,quantile_44.4%,2022-09-25
NO1,4.57626003182698,3.33113402864428,quantile_44.5%,2022-09-25
NO1,4.57632120162629,3.33118908146366,quantile_44.6%,2022-09-25
NO1,4.57649756101946,3.33134780491752,quantile_44.7%,2022-09-25
NO1,4.57662617333819,3.33146355600437,quantile_44.8%,2022-09-25
NO1,4.5767596509276,3.33158368583484,quantile_44.9%,2022-09-25
NO1,4.57686889732331,3.33168200759098,quantile_45%,2022-09-25
NO1,4.57698556584573,3.33178700926116,quantile_45.1%,2022-09-25
NO1,4.5771615252728,3.33194537274552,quantile_45.2%,2022-09-25
NO1,4.57738292047542,3.33214462842788,quantile_45.3%,2022-09-25
NO1,4.57747807773084,3.33223026995775,quantile_45.4%,2022-09-25
NO1,4.57764648294113,3.33238183464702,quantile_45.5%,2022-09-25
NO1,4.57782987948727,3.33254689153854,quantile_45.6%,2022-09-25
NO1,4.57794494099145,3.3326504468923,quantile_45.7%,2022-09-25
NO1,4.57813539059919,3.33282185153927,quantile_45.8%,2022-09-25
NO1,4.57832384023544,3.33299145621189,quantile_45.9%,2022-09-25
NO1,4.57856087525264,3.33320478772738,quantile_46%,2022-09-25
NO1,4.57865091925308,3.33328582732777,quantile_46.1%,2022-09-25
NO1,4.57885094304595,3.33346584874135,quantile_46.2%,2022-09-25
NO1,4.57903211619519,3.33362890457567,quantile_46.3%,2022-09-25
NO1,4.57912443573258,3.33371199215932,quantile_46.4%,2022-09-25
NO1,4.57938928865841,3.33395035979257,quantile_46.5%,2022-09-25
NO1,4.57958044273753,3.33412239846377,quantile_46.6%,2022-09-25
NO1,4.57974435376902,3.33426991839212,quantile_46.7%,2022-09-25
NO1,4.57990272761233,3.3344124548511,quantile_46.8%,2022-09-25
NO1,4.58006440278469,3.33455796250622,quantile_46.9%,2022-09-25
NO1,4.58023429396714,3.33471086457042,quantile_47%,2022-09-25
NO1,4.58038701104644,3.33484830994179,quantile_47.1%,2022-09-25
NO1,4.58052397188502,3.33497157469652,quantile_47.2%,2022-09-25
NO1,4.58063405600023,3.33507065040021,quantile_47.3%,2022-09-25
NO1,4.58077968218956,3.33520171397061,quantile_47.4%,2022-09-25
NO1,4.58090423343649,3.33531381009284,quantile_47.5%,2022-09-25
NO1,4.58104295982788,3.33543866384509,quantile_47.6%,2022-09-25
NO1,4.58118695575184,3.33556826017666,quantile_47.7%,2022-09-25
NO1,4.58130672107535,3.33567604896781,quantile_47.8%,2022-09-25
NO1,4.58148054654333,3.335832491889,quantile_47.9%,2022-09-25
NO1,4.58164661416908,3.33598195275218,quantile_48%,2022-09-25
NO1,4.58175134317552,3.33607620885797,quantile_48.1%,2022-09-25
NO1,4.5818665052454,3.33617985472086,quantile_48.2%,2022-09-25
NO1,4.58200776263828,3.33630698637445,quantile_48.3%,2022-09-25
NO1,4.58217430585642,3.33645687527077,quantile_48.4%,2022-09-25
NO1,4.58236208702724,3.33662587832452,quantile_48.5%,2022-09-25
NO1,4.5826890233879,3.33692012104911,quantile_48.6%,2022-09-25
NO1,4.58280701048534,3.33702630943681,quantile_48.7%,2022-09-25
NO1,4.58298149781519,3.33718334803367,quantile_48.8%,2022-09-25
NO1,4.5831221264919,3.33730991384271,quantile_48.9%,2022-09-25
NO1,4.58339582747262,3.33755624472536,quantile_49%,2022-09-25
NO1,4.58353864298864,3.33768477868978,quantile_49.1%,2022-09-25
NO1,4.58366767600598,3.33780090840538,quantile_49.2%,2022-09-25
NO1,4.583871719372,3.3379845474348,quantile_49.3%,2022-09-25
NO1,4.58402166679757,3.33811950011781,quantile_49.4%,2022-09-25
NO1,4.58411446434357,3.33820301790921,quantile_49.5%,2022-09-25
NO1,4.58435167893382,3.33841651104044,quantile_49.6%,2022-09-25
NO1,4.58450068846368,3.33855061961732,quantile_49.7%,2022-09-25
NO1,4.58462244315195,3.33866019883675,quantile_49.8%,2022-09-25
NO1,4.5848785139797,3.33889066258173,quantile_49.9%,2022-09-25
NO1,4.58496323171206,3.33896690854085,quantile_50%,2022-09-25
NO1,4.58521154644191,3.33919039179772,quantile_50.1%,2022-09-25
NO1,4.58530452215201,3.33927406993681,quantile_50.2%,2022-09-25
NO1,4.58543595820906,3.33939236238815,quantile_50.3%,2022-09-25
NO1,4.58552011062588,3.33946809956329,quantile_50.4%,2022-09-25
NO1,4.58569896317254,3.33962906685528,quantile_50.5%,2022-09-25
NO1,4.58583534179389,3.3397518076145,quantile_50.6%,2022-09-25
NO1,4.58594880295392,3.33985392265853,quantile_50.7%,2022-09-25
NO1,4.58616294413755,3.34004664972379,quantile_50.8%,2022-09-25
NO1,4.58631787882792,3.34018609094513,quantile_50.9%,2022-09-25
NO1,4.58647081321626,3.34032373189464,quantile_51%,2022-09-25
NO1,4.58666467232705,3.34049820509434,quantile_51.1%,2022-09-25
NO1,4.58685616604385,3.34067054943946,quantile_51.2%,2022-09-25
NO1,4.58697229230548,3.34077506307493,quantile_51.3%,2022-09-25
NO1,4.58718170351847,3.34096353316663,quantile_51.4%,2022-09-25
NO1,4.58728760161609,3.34105884145448,quantile_51.5%,2022-09-25
NO1,4.58750392627393,3.34125353364654,quantile_51.6%,2022-09-25
NO1,4.58765313553542,3.34138782198188,quantile_51.7%,2022-09-25
NO1,4.58781693050738,3.34153523745665,quantile_51.8%,2022-09-25
NO1,4.58793762991531,3.34164386692378,quantile_51.9%,2022-09-25
NO1,4.58822213786366,3.34189992407729,quantile_52%,2022-09-25
NO1,4.58850474277898,3.34215426850108,quantile_52.1%,2022-09-25
NO1,4.58869356592325,3.34232420933092,quantile_52.2%,2022-09-25
NO1,4.58889681089671,3.34250712980704,quantile_52.3%,2022-09-25
NO1,4.58903497686887,3.34263147918199,quantile_52.4%,2022-09-25
NO1,4.58926278244763,3.34283650420286,quantile_52.5%,2022-09-25
NO1,4.58939892050852,3.34295902845767,quantile_52.6%,2022-09-25
NO1,4.58953765456133,3.3430838891052,quantile_52.7%,2022-09-25
NO1,4.5896177310391,3.34315595793519,quantile_52.8%,2022-09-25
NO1,4.58987294844688,3.34338565360219,quantile_52.9%,2022-09-25
NO1,4.5899875860641,3.34348882745769,quantile_53%,2022-09-25
NO1,4.59016585119979,3.34364926607981,quantile_53.1%,2022-09-25
NO1,4.5902391853955,3.34371526685595,quantile_53.2%,2022-09-25
NO1,4.59036301416188,3.34382671274569,quantile_53.3%,2022-09-25
NO1,4.59045956870666,3.343913611836,quantile_53.4%,2022-09-25
NO1,4.59055898819864,3.34400308937877,quantile_53.5%,2022-09-25
NO1,4.59072183419814,3.34414965077833,quantile_53.6%,2022-09-25
NO1,4.59088793732918,3.34429914359626,quantile_53.7%,2022-09-25
NO1,4.59102847056056,3.34442562350451,quantile_53.8%,2022-09-25
NO1,4.59118007307506,3.34456206576755,quantile_53.9%,2022-09-25
NO1,4.59126325195374,3.34463692675837,quantile_54%,2022-09-25
NO1,4.5914496604644,3.34480469441796,quantile_54.1%,2022-09-25
NO1,4.59160743014093,3.34494668712684,quantile_54.2%,2022-09-25
NO1,4.59180022932284,3.34512020639056,quantile_54.3%,2022-09-25
NO1,4.59190850400438,3.34521765360394,quantile_54.4%,2022-09-25
NO1,4.59208404385863,3.34537563947277,quantile_54.5%,2022-09-25
NO1,4.59214397230642,3.34542957507578,quantile_54.6%,2022-09-25
NO1,4.59230460573595,3.34557414516235,quantile_54.7%,2022-09-25
NO1,4.59258127525172,3.34582314772655,quantile_54.8%,2022-09-25
NO1,4.59270813003797,3.34593731703417,quantile_54.9%,2022-09-25
NO1,4.59292898261489,3.3461360843534,quantile_55%,2022-09-25
NO1,4.59301367306588,3.34621230575929,quantile_55.1%,2022-09-25
NO1,4.59319172958448,3.34637255662603,quantile_55.2%,2022-09-25
NO1,4.5933587521322,3.34652287691898,quantile_55.3%,2022-09-25
NO1,4.59358001176224,3.34672201058601,quantile_55.4%,2022-09-25
NO1,4.5937723020068,3.34689507180612,quantile_55.5%,2022-09-25
NO1,4.59399107015611,3.34709196314049,quantile_55.6%,2022-09-25
NO1,4.59420009737061,3.34728008763355,quantile_55.7%,2022-09-25
NO1,4.59437909178898,3.34744118261008,quantile_55.8%,2022-09-25
NO1,4.59452216308641,3.34756994677777,quantile_55.9%,2022-09-25
NO1,4.59465060557428,3.34768554501685,quantile_56%,2022-09-25
NO1,4.59477251771357,3.34779526594222,quantile_56.1%,2022-09-25
NO1,4.59485533823251,3.34786980440926,quantile_56.2%,2022-09-25
NO1,4.5949836051036,3.34798524459324,quantile_56.3%,2022-09-25
NO1,4.59511648100387,3.34810483290349,quantile_56.4%,2022-09-25
NO1,4.59523097223429,3.34820787501086,quantile_56.5%,2022-09-25
NO1,4.59534162436826,3.34830746193144,quantile_56.6%,2022-09-25
NO1,4.59541305395393,3.34837174855853,quantile_56.7%,2022-09-25
NO1,4.59559061191456,3.3485315507231,quantile_56.8%,2022-09-25
NO1,4.59570658506718,3.34863592656046,quantile_56.9%,2022-09-25
NO1,4.59588367381834,3.3487953064365,quantile_57%,2022-09-25
NO1,4.59600891763136,3.34890802586822,quantile_57.1%,2022-09-25
NO1,4.59619624681755,3.34907662213579,quantile_57.2%,2022-09-25
NO1,4.5962718987066,3.34914470883594,quantile_57.3%,2022-09-25
NO1,4.59644211981236,3.34929790783112,quantile_57.4%,2022-09-25
NO1,4.59653866019304,3.34938479417374,quantile_57.5%,2022-09-25
NO1,4.59675819299267,3.3495823736934,quantile_57.6%,2022-09-25
NO1,4.59689409458239,3.34970468512415,quantile_57.7%,2022-09-25
NO1,4.59700766016445,3.349806894148,quantile_57.8%,2022-09-25
NO1,4.59711032781114,3.34989929503003,quantile_57.9%,2022-09-25
NO1,4.5972908073988,3.35006172665892,quantile_58%,2022-09-25
NO1,4.59739021959352,3.35015119763417,quantile_58.1%,2022-09-25
NO1,4.59758139038585,3.35032325134726,quantile_58.2%,2022-09-25
NO1,4.597673145293,3.3504058307637,quantile_58.3%,2022-09-25
NO1,4.59792886761047,3.35063598084942,quantile_58.4%,2022-09-25
NO1,4.59803648854664,3.35073283969198,quantile_58.5%,2022-09-25
NO1,4.59819973395888,3.35087976056299,quantile_58.6%,2022-09-25
NO1,4.59834602755901,3.35101142480311,quantile_58.7%,2022-09-25
NO1,4.59847744163628,3.35112969747265,quantile_58.8%,2022-09-25
NO1,4.59859878047762,3.35123890242986,quantile_58.9%,2022-09-25
NO1,4.59873778108188,3.35136400297369,quantile_59%,2022-09-25
NO1,4.59900000159864,3.35160000143877,quantile_59.1%,2022-09-25
NO1,4.59933012904782,3.35189711614304,quantile_59.2%,2022-09-25
NO1,4.59949659815077,3.35204693833569,quantile_59.3%,2022-09-25
NO1,4.59968795273793,3.35221915746414,quantile_59.4%,2022-09-25
NO1,4.59978654069164,3.35230788662248,quantile_59.5%,2022-09-25
NO1,4.59984187767339,3.35235768990605,quantile_59.6%,2022-09-25
NO1,4.60000141325559,3.35250127193003,quantile_59.7%,2022-09-25
NO1,4.60015763925985,3.35264187533387,quantile_59.8%,2022-09-25
NO1,4.60031569197382,3.35278412277643,quantile_59.9%,2022-09-25
NO1,4.6005001921608,3.35295017294472,quantile_60%,2022-09-25
NO1,4.60068125794887,3.35311313215398,quantile_60.1%,2022-09-25
NO1,4.6008163927391,3.35323475346519,quantile_60.2%,2022-09-25
NO1,4.60093545236594,3.35334190712935,quantile_60.3%,2022-09-25
NO1,4.60111669645356,3.3535050268082,quantile_60.4%,2022-09-25
NO1,4.60132510222609,3.35369259200348,quantile_60.5%,2022-09-25
NO1,4.60161960594314,3.35395764534882,quantile_60.6%,2022-09-25
NO1,4.60179688759737,3.35411719883763,quantile_60.7%,2022-09-25
NO1,4.60199893754696,3.35429904379226,quantile_60.8%,2022-09-25
NO1,4.60216469425691,3.35444822483122,quantile_60.9%,2022-09-25
NO1,4.602429724952,3.3546867524568,quantile_61%,2022-09-25
NO1,4.60253616214599,3.35478254593139,quantile_61.1%,2022-09-25
NO1,4.60260872182743,3.35484784964468,quantile_61.2%,2022-09-25
NO1,4.60278508893846,3.35500658004461,quantile_61.3%,2022-09-25
NO1,4.60292204965961,3.35512984469365,quantile_61.4%,2022-09-25
NO1,4.60310141498346,3.35529127348512,quantile_61.5%,2022-09-25
NO1,4.60332196291608,3.35548976662447,quantile_61.6%,2022-09-25
NO1,4.60345097773269,3.35560587995943,quantile_61.7%,2022-09-25
NO1,4.60361141627288,3.35575027464559,quantile_61.8%,2022-09-25
NO1,4.60380037742319,3.35592033968087,quantile_61.9%,2022-09-25
NO1,4.60389473402495,3.35600526062246,quantile_62%,2022-09-25
NO1,4.60404034421309,3.35613630979178,quantile_62.1%,2022-09-25
NO1,4.60416960948489,3.3562526485364,quantile_62.2%,2022-09-25
NO1,4.60428502349962,3.35635652114965,quantile_62.3%,2022-09-25
NO1,4.60443348449297,3.35649013604367,quantile_62.4%,2022-09-25
NO1,4.60468176834132,3.35671359150719,quantile_62.5%,2022-09-25
NO1,4.60475821782035,3.35678239603831,quantile_62.6%,2022-09-25
NO1,4.60486996576797,3.35688296919117,quantile_62.7%,2022-09-25
NO1,4.60499856056632,3.35699870450969,quantile_62.8%,2022-09-25
NO1,4.60514708184489,3.3571323736604,quantile_62.9%,2022-09-25
NO1,4.60531879315589,3.3572869138403,quantile_63%,2022-09-25
NO1,4.6055144899344,3.35746304094096,quantile_63.1%,2022-09-25
NO1,4.60575148787902,3.35767633909111,quantile_63.2%,2022-09-25
NO1,4.60586567955264,3.35777911159738,quantile_63.3%,2022-09-25
NO1,4.60595738477084,3.35786164629376,quantile_63.4%,2022-09-25
NO1,4.60609461645601,3.35798515481041,quantile_63.5%,2022-09-25
NO1,4.60624605963675,3.35812145367308,quantile_63.6%,2022-09-25
NO1,4.60646350798961,3.35831715719065,quantile_63.7%,2022-09-25
NO1,4.60671399527325,3.35854259574593,quantile_63.8%,2022-09-25
NO1,4.60697404769424,3.35877664292481,quantile_63.9%,2022-09-25
NO1,4.60717281605435,3.35895553444891,quantile_64%,2022-09-25
NO1,4.60732651494344,3.35909386344909,quantile_64.1%,2022-09-25
NO1,4.60743839739862,3.35919455765875,quantile_64.2%,2022-09-25
NO1,4.60766201474009,3.35939581326608,quantile_64.3%,2022-09-25
NO1,4.60779035564384,3.35951132007946,quantile_64.4%,2022-09-25
NO1,4.60793611804241,3.35964250623817,quantile_64.5%,2022-09-25
NO1,4.6080575113527,3.35975176021743,quantile_64.6%,2022-09-25
NO1,4.60819877439338,3.35987889695404,quantile_64.7%,2022-09-25
NO1,4.60834332738457,3.36000899464611,quantile_64.8%,2022-09-25
NO1,4.608543796905,3.3601894172145,quantile_64.9%,2022-09-25
NO1,4.60862230801197,3.36026007721077,quantile_65%,2022-09-25
NO1,4.60877846510804,3.36040061859723,quantile_65.1%,2022-09-25
NO1,4.60899173081417,3.36059255773275,quantile_65.2%,2022-09-25
NO1,4.60913695189325,3.36072325670392,quantile_65.3%,2022-09-25
NO1,4.60932299487969,3.36089069539172,quantile_65.4%,2022-09-25
NO1,4.60944638043488,3.3610017423914,quantile_65.5%,2022-09-25
NO1,4.60963562878696,3.36117206590826,quantile_65.6%,2022-09-25
NO1,4.60981127194005,3.36133014474605,quantile_65.7%,2022-09-25
NO1,4.60998552429442,3.36148697186497,quantile_65.8%,2022-09-25
NO1,4.61031527449912,3.36178374704921,quantile_65.9%,2022-09-25
NO1,4.6105664065392,3.36200976588528,quantile_66%,2022-09-25
NO1,4.61078816661724,3.36220934995551,quantile_66.1%,2022-09-25
NO1,4.61090180744742,3.36231162670268,quantile_66.2%,2022-09-25
NO1,4.61110321276082,3.36249289148474,quantile_66.3%,2022-09-25
NO1,4.6112782946907,3.36265046522163,quantile_66.4%,2022-09-25
NO1,4.61139356800222,3.36275421120199,quantile_66.5%,2022-09-25
NO1,4.6115298428319,3.36287685854871,quantile_66.6%,2022-09-25
NO1,4.61172857198723,3.36305571478851,quantile_66.7%,2022-09-25
NO1,4.61186520334482,3.36317868301034,quantile_66.8%,2022-09-25
NO1,4.61205418192514,3.36334876373262,quantile_66.9%,2022-09-25
NO1,4.6121902824687,3.36347125422183,quantile_67%,2022-09-25
NO1,4.61236663769567,3.36362997392611,quantile_67.1%,2022-09-25
NO1,4.61256468585822,3.3638082172724,quantile_67.2%,2022-09-25
NO1,4.61270710691198,3.36393639622078,quantile_67.3%,2022-09-25
NO1,4.61294871610953,3.36415384449857,quantile_67.4%,2022-09-25
NO1,4.61309883807666,3.36428895426899,quantile_67.5%,2022-09-25
NO1,4.61327004966257,3.36444304469631,quantile_67.6%,2022-09-25
NO1,4.61346101306344,3.3646149117571,quantile_67.7%,2022-09-25
NO1,4.61358763001507,3.36472886701356,quantile_67.8%,2022-09-25
NO1,4.61381543845091,3.36493389460582,quantile_67.9%,2022-09-25
NO1,4.6140050472555,3.36510454252995,quantile_68%,2022-09-25
NO1,4.61417872571014,3.36526085313912,quantile_68.1%,2022-09-25
NO1,4.61434071605478,3.3654066444493,quantile_68.2%,2022-09-25
NO1,4.61451724259749,3.36556551833774,quantile_68.3%,2022-09-25
NO1,4.61467626516603,3.36570863864943,quantile_68.4%,2022-09-25
NO1,4.61487625521803,3.36588862969623,quantile_68.5%,2022-09-25
NO1,4.61519405429072,3.36617464886164,quantile_68.6%,2022-09-25
NO1,4.61540055931521,3.36636050338369,quantile_68.7%,2022-09-25
NO1,4.61560037974245,3.36654034176821,quantile_68.8%,2022-09-25
NO1,4.61585036632599,3.36676532969339,quantile_68.9%,2022-09-25
NO1,4.61612697646129,3.36701427881516,quantile_69%,2022-09-25
NO1,4.61632447260445,3.36719202534401,quantile_69.1%,2022-09-25
NO1,4.61648244274152,3.36733419846737,quantile_69.2%,2022-09-25
NO1,4.6166035766339,3.36744321897051,quantile_69.3%,2022-09-25
NO1,4.61683837951,3.367654541559,quantile_69.4%,2022-09-25
NO1,4.61697979237141,3.36778181313427,quantile_69.5%,2022-09-25
NO1,4.61710762240173,3.36789686016156,quantile_69.6%,2022-09-25
NO1,4.61725528424901,3.36802975582411,quantile_69.7%,2022-09-25
NO1,4.61734865387248,3.36811378848523,quantile_69.8%,2022-09-25
NO1,4.61746545449605,3.36821890904645,quantile_69.9%,2022-09-25
NO1,4.61758448662756,3.3683260379648,quantile_70%,2022-09-25
NO1,4.61774657667431,3.36847191900688,quantile_70.1%,2022-09-25
NO1,4.61792746184284,3.36863471565856,quantile_70.2%,2022-09-25
NO1,4.61805563654855,3.36875007289369,quantile_70.3%,2022-09-25
NO1,4.61826087856436,3.36893479070793,quantile_70.4%,2022-09-25
NO1,4.61853252889126,3.36917927600214,quantile_70.5%,2022-09-25
NO1,4.61869785413934,3.3693280687254,quantile_70.6%,2022-09-25
NO1,4.61887310051405,3.36948579046265,quantile_70.7%,2022-09-25
NO1,4.61917016486677,3.36975314838009,quantile_70.8%,2022-09-25
NO1,4.61943810182897,3.36999429164607,quantile_70.9%,2022-09-25
NO1,4.61971792911382,3.37024613620244,quantile_71%,2022-09-25
NO1,4.61993026960451,3.37043724264406,quantile_71.1%,2022-09-25
NO1,4.62011570497827,3.37060413448044,quantile_71.2%,2022-09-25
NO1,4.62028739443919,3.37075865499527,quantile_71.3%,2022-09-25
NO1,4.62048738353245,3.37093864517921,quantile_71.4%,2022-09-25
NO1,4.62063170419008,3.37106853377107,quantile_71.5%,2022-09-25
NO1,4.62092687355134,3.3713341861962,quantile_71.6%,2022-09-25
NO1,4.62116467204815,3.37154820484334,quantile_71.7%,2022-09-25
NO1,4.62137685077142,3.37173916569427,quantile_71.8%,2022-09-25
NO1,4.62156125186793,3.37190512668114,quantile_71.9%,2022-09-25
NO1,4.62175051375137,3.37207546237623,quantile_72%,2022-09-25
NO1,4.62186162430802,3.37217546187722,quantile_72.1%,2022-09-25
NO1,4.62204907204594,3.37234416484134,quantile_72.2%,2022-09-25
NO1,4.62223807562029,3.37251426805826,quantile_72.3%,2022-09-25
NO1,4.62241756361646,3.37267580725482,quantile_72.4%,2022-09-25
NO1,4.62267034093892,3.37290330684503,quantile_72.5%,2022-09-25
NO1,4.62296817302491,3.37317135572242,quantile_72.6%,2022-09-25
NO1,4.6232559862474,3.37343038762266,quantile_72.7%,2022-09-25
NO1,4.62345824988262,3.37361242489436,quantile_72.8%,2022-09-25
NO1,4.62360903404436,3.37374813063993,quantile_72.9%,2022-09-25
NO1,4.62380245144013,3.37392220629612,quantile_73%,2022-09-25
NO1,4.62406316151602,3.37415684536442,quantile_73.1%,2022-09-25
NO1,4.6241966700492,3.37427700304428,quantile_73.2%,2022-09-25
NO1,4.62437363665519,3.37443627298967,quantile_73.3%,2022-09-25
NO1,4.62461118651018,3.37465006785916,quantile_73.4%,2022-09-25
NO1,4.62481359290087,3.37483223361079,quantile_73.5%,2022-09-25
NO1,4.62507955155434,3.3750715963989,quantile_73.6%,2022-09-25
NO1,4.62527209144079,3.37524488229671,quantile_73.7%,2022-09-25
NO1,4.62543096866082,3.37538787179474,quantile_73.8%,2022-09-25
NO1,4.62560572543326,3.37554515288993,quantile_73.9%,2022-09-25
NO1,4.62583310868879,3.37574979781991,quantile_74%,2022-09-25
NO1,4.62608579473521,3.37597721526169,quantile_74.1%,2022-09-25
NO1,4.62638459029664,3.37624613126698,quantile_74.2%,2022-09-25
NO1,4.62645224257436,3.37630701831692,quantile_74.3%,2022-09-25
NO1,4.6266609007602,3.37649481068418,quantile_74.4%,2022-09-25
NO1,4.62694020895063,3.37674618805556,quantile_74.5%,2022-09-25
NO1,4.62707302495068,3.37686572245561,quantile_74.6%,2022-09-25
NO1,4.62725432104341,3.37702888893907,quantile_74.7%,2022-09-25
NO1,4.62742858628362,3.37718572765526,quantile_74.8%,2022-09-25
NO1,4.6276334729057,3.37737012561513,quantile_74.9%,2022-09-25
NO1,4.62780766967495,3.37752690270745,quantile_75%,2022-09-25
NO1,4.62797235660263,3.37767512094236,quantile_75.1%,2022-09-25
NO1,4.62813057611986,3.37781751850788,quantile_75.2%,2022-09-25
NO1,4.62829084523802,3.37796176071422,quantile_75.3%,2022-09-25
NO1,4.62843216507518,3.37808894856766,quantile_75.4%,2022-09-25
NO1,4.62856105484427,3.37820494935984,quantile_75.5%,2022-09-25
NO1,4.62868158674249,3.37831342806824,quantile_75.6%,2022-09-25
NO1,4.62885481942641,3.37846933748377,quantile_75.7%,2022-09-25
NO1,4.62898958656222,3.37859062790599,quantile_75.8%,2022-09-25
NO1,4.62916320989019,3.37874688890117,quantile_75.9%,2022-09-25
NO1,4.62936434961311,3.3789279146518,quantile_76%,2022-09-25
NO1,4.62959456967989,3.3791351127119,quantile_76.1%,2022-09-25
NO1,4.62983646290135,3.37935281661121,quantile_76.2%,2022-09-25
NO1,4.62997905957682,3.37948115361914,quantile_76.3%,2022-09-25
NO1,4.63012478837032,3.37961230953329,quantile_76.4%,2022-09-25
NO1,4.63037928209369,3.37984135388432,quantile_76.5%,2022-09-25
NO1,4.6305598053311,3.38000382479799,quantile_76.6%,2022-09-25
NO1,4.63085934680789,3.3802734121271,quantile_76.7%,2022-09-25
NO1,4.6310772379802,3.38046951418218,quantile_76.8%,2022-09-25
NO1,4.63131176388138,3.38068058749324,quantile_76.9%,2022-09-25
NO1,4.63148960710646,3.38084064639581,quantile_77%,2022-09-25
NO1,4.63167396541278,3.3810065688715,quantile_77.1%,2022-09-25
NO1,4.63200181277935,3.38130163150141,quantile_77.2%,2022-09-25
NO1,4.63222780769281,3.38150502692353,quantile_77.3%,2022-09-25
NO1,4.63241815932284,3.38167634339055,quantile_77.4%,2022-09-25
NO1,4.6325654067296,3.38180886605664,quantile_77.5%,2022-09-25
NO1,4.63280441348205,3.38202397213384,quantile_77.6%,2022-09-25
