area,mean_price,compensation,type,estimation_date,computation_year,computation_month
NO5,3.52413054497687,2.38421749047918,quantile_0.05,2022-09-22,2022,9
NO5,3.58051569445953,2.43496412501358,quantile_0.1,2022-09-22,2022,9
NO5,3.67243741496246,2.51769367346621,quantile_0.25,2022-09-22,2022,9
NO5,3.87812522063697,2.70281269857328,quantile_0.75,2022-09-22,2022,9
NO5,3.96749856252405,2.78324870627165,quantile_0.9,2022-09-22,2022,9
NO5,4.02057052583188,2.83101347324869,quantile_0.95,2022-09-22,2022,9
NO5,4.06676376985007,2.87258739286507,quantile_0.975,2022-09-22,2022,9
NO5,4.14628564742314,2.94415708268083,quantile_0.995,2022-09-22,2022,9
NO5,2.866094,1.7919846,lower_bound,2022-09-22,2022,9
NO5,3.73838347826087,2.57704513043478,current_mean,2022-09-22,2022,9
NO1,4.71300582145728,3.45420523931156,mean,2022-09-23,2022,9
NO1,4.71136088843637,3.45272479959274,median,2022-09-23,2022,9
NO1,4.34025976277028,3.11873378649325,quantile_0.005,2022-09-23,2022,9
NO1,4.42225774915506,3.19253197423955,quantile_0.025,2022-09-23,2022,9
NO1,4.47075522134126,3.23617969920714,quantile_0.05,2022-09-23,2022,9
NO1,4.52298749032364,3.28318874129128,quantile_0.1,2022-09-23,2022,9
NO1,4.61193479221692,3.36324131299523,quantile_0.25,2022-09-23,2022,9
NO1,4.81338004874982,3.54454204387483,quantile_0.75,2022-09-23,2022,9
NO1,4.90387992681256,3.6259919341313,quantile_0.9,2022-09-23,2022,9
NO1,4.96056143062645,3.67700528756381,quantile_0.95,2022-09-23,2022,9
NO1,5.00670636329557,3.71853572696601,quantile_0.975,2022-09-23,2022,9
NO1,5.08807307547506,3.79176576792755,quantile_0.995,2022-09-23,2022,9
NO1,3.72916708333333,2.568750375,lower_bound,2022-09-23,2022,9
NO1,4.66145885416667,3.40781296875,current_mean,2022-09-23,2022,9
NO2,4.69960512009,3.442144608081,mean,2022-09-23,2022,9
NO2,4.69923437685153,3.44181093916638,median,2022-09-23,2022,9
NO2,4.34935672435802,3.12692105192222,quantile_0.005,2022-09-23,2022,9
NO2,4.43392269837301,3.20303042853571,quantile_0.025,2022-09-23,2022,9
NO2,4.47198681606543,3.23728813445889,quantile_0.05,2022-09-23,2022,9
NO2,4.52109993570841,3.28148994213757,quantile_0.1,2022-09-23,2022,9
NO2,4.60637723673191,3.35823951305872,quantile_0.25,2022-09-23,2022,9
NO2,4.79390013413398,3.52701012072058,quantile_0.75,2022-09-23,2022,9
NO2,4.87584504381997,3.60076053943798,quantile_0.9,2022-09-23,2022,9
NO2,4.92651545020788,3.64636390518709,quantile_0.95,2022-09-23,2022,9
NO2,4.97323058508659,3.68840752657794,quantile_0.975,2022-09-23,2022,9
NO2,5.05663409999461,3.76347068999515,quantile_0.995,2022-09-23,2022,9
NO2,3.72916708333333,2.568750375,lower_bound,2022-09-23,2022,9
NO2,4.66145885416667,3.40781296875,current_mean,2022-09-23,2022,9
NO3,0.990348465890698,0.108961119303752,mean,2022-09-23,2022,9
NO3,0.982128784006948,0.0964159056062536,median,2022-09-23,2022,9
NO3,0.806019024400002,0,quantile_0.005,2022-09-23,2022,9
NO3,0.818322133005691,0,quantile_0.025,2022-09-23,2022,9
NO3,0.828203854767818,0,quantile_0.05,2022-09-23,2022,9
NO3,0.847300375708951,0,quantile_0.1,2022-09-23,2022,9
NO3,0.900643629966812,0.0230792669701308,quantile_0.25,2022-09-23,2022,9
NO3,1.06495795548899,0.170962159940089,quantile_0.75,2022-09-23,2022,9
NO3,1.14181153055889,0.240130377502998,quantile_0.9,2022-09-23,2022,9
NO3,1.18725523686201,0.281029713175809,quantile_0.95,2022-09-23,2022,9
NO3,1.22289066514718,0.313101598632462,quantile_0.975,2022-09-23,2022,9
NO3,1.30564959875096,0.387584638875864,quantile_0.995,2022-09-23,2022,9
NO3,0.79476625,0,lower_bound,2022-09-23,2022,9
NO3,0.9934578125,0.10661203125,current_mean,2022-09-23,2022,9
NO4,0.468571725977219,0,mean,2022-09-23,2022,9
NO4,0.453897953710999,0,median,2022-09-23,2022,9
NO4,0.383469739458299,0,quantile_0.005,2022-09-23,2022,9
NO4,0.385523859954767,0,quantile_0.025,2022-09-23,2022,9
NO4,0.387571042267528,0,quantile_0.05,2022-09-23,2022,9
NO4,0.392034474122292,0,quantile_0.1,2022-09-23,2022,9
NO4,0.409448480280801,0,quantile_0.25,2022-09-23,2022,9
NO4,0.513314860177707,0,quantile_0.75,2022-09-23,2022,9
NO4,0.567385329790027,0,quantile_0.9,2022-09-23,2022,9
NO4,0.599748413211728,0,quantile_0.95,2022-09-23,2022,9
NO4,0.631526997905172,0,quantile_0.975,2022-09-23,2022,9
NO4,0.687762488287456,0,quantile_0.995,2022-09-23,2022,9
NO4,0.382736666666667,0,lower_bound,2022-09-23,2022,9
NO4,0.478420833333333,0,current_mean,2022-09-23,2022,9
NO5,3.76898299681124,2.60458469713012,mean,2022-09-23,2022,9
NO5,3.76837289867938,2.60403560881144,median,2022-09-23,2022,9
NO5,3.46129437139239,2.32766493425315,quantile_0.005,2022-09-23,2022,9
NO5,3.53447315528522,2.3935258397567,quantile_0.025,2022-09-23,2022,9
NO5,3.56800474622107,2.42370427159896,quantile_0.05,2022-09-23,2022,9
NO5,3.61512842583187,2.46611558324868,quantile_0.1,2022-09-23,2022,9
NO5,3.68697809267431,2.53078028340688,quantile_0.25,2022-09-23,2022,9
NO5,3.85167603231347,2.67900842908212,quantile_0.75,2022-09-23,2022,9
NO5,3.92498180604155,2.7449836254374,quantile_0.9,2022-09-23,2022,9
NO5,3.96451386749302,2.78056248074372,quantile_0.95,2022-09-23,2022,9
NO5,4.00425879854432,2.81633291868989,quantile_0.975,2022-09-23,2022,9
NO5,4.08331506141989,2.8874835552779,quantile_0.995,2022-09-23,2022,9
NO5,2.98333366666667,1.8975003,lower_bound,2022-09-23,2022,9
NO5,3.72916708333333,2.568750375,current_mean,2022-09-23,2022,9
NO1,4.6131591115481,3.36434320039331,mean,2022-09-24,2022,9
NO1,4.61404318311635,3.36513886480471,median,2022-09-24,2022,9
NO1,4.32642495993666,3.10628246394299,quantile_0.005,2022-09-24,2022,9
NO1,4.39186511097789,3.1651785998801,quantile_0.025,2022-09-24,2022,9
NO1,4.42663683918937,3.19647315527043,quantile_0.05,2022-09-24,2022,9
NO1,4.46821162163554,3.23389045947199,quantile_0.1,2022-09-24,2022,9
NO1,4.53681065875837,3.29562959288254,quantile_0.25,2022-09-24,2022,9
NO1,4.69059345554233,3.4340341099881,quantile_0.75,2022-09-24,2022,9
NO1,4.75553988961628,3.49248590065465,quantile_0.9,2022-09-24,2022,9
NO1,4.79771649111236,3.53044484200113,quantile_0.95,2022-09-24,2022,9
NO1,4.83433464617212,3.56340118155491,quantile_0.975,2022-09-24,2022,9
NO1,4.90067768132801,3.62310991319521,quantile_0.995,2022-09-24,2022,9
NO1,3.85522,2.682198,lower_bound,2022-09-24,2022,9
NO1,4.626264,3.3761376,current_mean,2022-09-24,2022,9
NO2,4.6337535766682,3.38287821900137,mean,2022-09-24,2022,9
NO2,4.63430340418725,3.38337306376852,median,2022-09-24,2022,9
NO2,4.35961017393215,3.13614915653893,quantile_0.005,2022-09-24,2022,9
NO2,4.41898028101478,3.1895822529133,quantile_0.025,2022-09-24,2022,9
NO2,4.45584147159633,3.22275732443669,quantile_0.05,2022-09-24,2022,9
NO2,4.49560956742749,3.25854861068474,quantile_0.1,2022-09-24,2022,9
NO2,4.56113755577542,3.31752380019787,quantile_0.25,2022-09-24,2022,9
NO2,4.70589109526905,3.44780198574215,quantile_0.75,2022-09-24,2022,9
NO2,4.77173178828021,3.50705860945219,quantile_0.9,2022-09-24,2022,9
NO2,4.81049451974316,3.54194506776885,quantile_0.95,2022-09-24,2022,9
NO2,4.84437741285586,3.57243967157028,quantile_0.975,2022-09-24,2022,9
NO2,4.90550830216095,3.62745747194486,quantile_0.995,2022-09-24,2022,9
NO2,3.85522,2.682198,lower_bound,2022-09-24,2022,9
NO2,4.626264,3.3761376,current_mean,2022-09-24,2022,9
NO3,0.933988541690268,0.0608379097193487,mean,2022-09-24,2022,9
NO3,0.92409973111337,0.0441897580020334,median,2022-09-24,2022,9
NO3,0.818317022735584,0,quantile_0.005,2022-09-24,2022,9
NO3,0.82276399006263,0,quantile_0.025,2022-09-24,2022,9
NO3,0.827585404977831,0,quantile_0.05,2022-09-24,2022,9
NO3,0.835983625619927,0,quantile_0.1,2022-09-24,2022,9
NO3,0.866230106217247,0,quantile_0.25,2022-09-24,2022,9
NO3,0.987436476566125,0.101192828909513,quantile_0.75,2022-09-24,2022,9
NO3,1.04682027251668,0.154638245265012,quantile_0.9,2022-09-24,2022,9
NO3,1.08351784073257,0.187666056659313,quantile_0.95,2022-09-24,2022,9
NO3,1.11042684013832,0.211884156124486,quantile_0.975,2022-09-24,2022,9
NO3,1.16911517941312,0.264703661471804,quantile_0.995,2022-09-24,2022,9
NO3,0.81491375,0,lower_bound,2022-09-24,2022,9
NO3,0.9778965,0.0926068500000001,current_mean,2022-09-24,2022,9
NO4,0.446210360207738,0,mean,2022-09-24,2022,9
NO4,0.433016342927309,0,median,2022-09-24,2022,9
NO4,0.390264771950591,0,quantile_0.005,2022-09-24,2022,9
NO4,0.39120583311556,0,quantile_0.025,2022-09-24,2022,9
NO4,0.392149002042025,0,quantile_0.05,2022-09-24,2022,9
NO4,0.394258667374338,0,quantile_0.1,2022-09-24,2022,9
NO4,0.404007409470185,0,quantile_0.25,2022-09-24,2022,9
NO4,0.478152433464983,0,quantile_0.75,2022-09-24,2022,9
NO4,0.517673059451209,0,quantile_0.9,2022-09-24,2022,9
NO4,0.542844979364378,0,quantile_0.95,2022-09-24,2022,9
NO4,0.562455767221285,0,quantile_0.975,2022-09-24,2022,9
NO4,0.607840857647665,0,quantile_0.995,2022-09-24,2022,9
NO4,0.390258333333333,0,lower_bound,2022-09-24,2022,9
NO4,0.46831,0,current_mean,2022-09-24,2022,9
NO5,3.6873092718985,2.53107834470865,mean,2022-09-24,2022,9
NO5,3.68864373335959,2.53227936002363,median,2022-09-24,2022,9
NO5,3.4470712099012,2.31486408891108,quantile_0.005,2022-09-24,2022,9
NO5,3.5032900457703,2.36546104119327,quantile_0.025,2022-09-24,2022,9
NO5,3.53375378305279,2.39287840474751,quantile_0.05,2022-09-24,2022,9
NO5,3.56769512814053,2.42342561532648,quantile_0.1,2022-09-24,2022,9
NO5,3.62449685999771,2.47454717399794,quantile_0.25,2022-09-24,2022,9
NO5,3.74978247286586,2.58730422557928,quantile_0.75,2022-09-24,2022,9
NO5,3.80607747111529,2.63796972400377,quantile_0.9,2022-09-24,2022,9
NO5,3.840149150183,2.6686342351647,quantile_0.95,2022-09-24,2022,9
NO5,3.87076785050901,2.69619106545811,quantile_0.975,2022-09-24,2022,9
NO5,3.92476355926028,2.74478720333426,quantile_0.995,2022-09-24,2022,9
NO5,3.084176,1.9882584,lower_bound,2022-09-24,2022,9
NO5,3.7010112,2.54341008,current_mean,2022-09-24,2022,9
NO1,4.47126448441604,3.23663803597441,mean,2022-09-25,2022,9
NO1,4.47153037790751,3.23687734011676,median,2022-09-25,2022,9
NO1,4.25034028679649,3.03780625811684,quantile_0.005,2022-09-25,2022,9
NO1,4.30679838724899,3.0886185485241,quantile_0.025,2022-09-25,2022,9
NO1,4.33175501800296,3.11107951620266,quantile_0.05,2022-09-25,2022,9
NO1,4.36339972449533,3.1395597520458,quantile_0.1,2022-09-25,2022,9
NO1,4.41544152434811,3.1863973719133,quantile_0.25,2022-09-25,2022,9
NO1,4.52692846633889,3.286735619705,quantile_0.75,2022-09-25,2022,9
NO1,4.57806981395352,3.33276283255816,quantile_0.9,2022-09-25,2022,9
NO1,4.60970313157191,3.36123281841472,quantile_0.95,2022-09-25,2022,9
NO1,4.63358059955852,3.38272253960267,quantile_0.975,2022-09-25,2022,9
NO1,4.68852655032043,3.43217389528839,quantile_0.995,2022-09-25,2022,9
NO1,3.96243791666667,2.778694125,lower_bound,2022-09-25,2022,9
NO1,4.57204375,3.327339375,current_mean,2022-09-25,2022,9
NO2,4.5076657339644,3.26939916056794,mean,2022-09-25,2022,9
NO2,4.50706376289445,3.26885738660501,median,2022-09-25,2022,9
NO2,4.3024279394528,3.08468514550752,quantile_0.005,2022-09-25,2022,9
NO2,4.35265482029725,3.12988933826752,quantile_0.025,2022-09-25,2022,9
NO2,4.37814087506527,3.15282678755874,quantile_0.05,2022-09-25,2022,9
NO2,4.40606940264538,3.17796246238084,quantile_0.1,2022-09-25,2022,9
NO2,4.45430068873441,3.22137061986097,quantile_0.25,2022-09-25,2022,9
NO2,4.56161615121301,3.3179545360917,quantile_0.75,2022-09-25,2022,9
NO2,4.61026491219532,3.36173842097579,quantile_0.9,2022-09-25,2022,9
NO2,4.6386339465615,3.38727055190535,quantile_0.95,2022-09-25,2022,9
NO2,4.66196929767398,3.40827236790658,quantile_0.975,2022-09-25,2022,9
NO2,4.70357984872129,3.44572186384916,quantile_0.995,2022-09-25,2022,9
NO2,3.96243791666667,2.778694125,lower_bound,2022-09-25,2022,9
NO2,4.57204375,3.327339375,current_mean,2022-09-25,2022,9
NO3,0.908024008076958,0.0368068903823333,mean,2022-09-25,2022,9
NO3,0.898747585607866,0.0213728270470793,median,2022-09-25,2022,9
NO3,0.83391785019767,0,quantile_0.005,2022-09-25,2022,9
NO3,0.836232500265905,0,quantile_0.025,2022-09-25,2022,9
NO3,0.838506937494699,0,quantile_0.05,2022-09-25,2022,9
NO3,0.843075466936476,0,quantile_0.1,2022-09-25,2022,9
NO3,0.860962186842103,0,quantile_0.25,2022-09-25,2022,9
NO3,0.944300863131233,0.06237077681811,quantile_0.75,2022-09-25,2022,9
NO3,0.987366968389396,0.101130271550456,quantile_0.9,2022-09-25,2022,9
NO3,1.01335324036311,0.124517916326795,quantile_0.95,2022-09-25,2022,9
NO3,1.03451060879962,0.14355954791966,quantile_0.975,2022-09-25,2022,9
NO3,1.07598328191556,0.180884953724001,quantile_0.995,2022-09-25,2022,9
NO3,0.832410416666667,0,lower_bound,2022-09-25,2022,9
NO3,0.960473557692308,0.0769262019230769,current_mean,2022-09-25,2022,9
NO4,0.432718724742096,0,mean,2022-09-25,2022,9
NO4,0.422463750519224,0,median,2022-09-25,2022,9
NO4,0.3973875,0,quantile_0.005,2022-09-25,2022,9
NO4,0.397465417273808,0,quantile_0.025,2022-09-25,2022,9
NO4,0.397952032174657,0,quantile_0.05,2022-09-25,2022,9
NO4,0.399009385135951,0,quantile_0.1,2022-09-25,2022,9
NO4,0.404411332157222,0,quantile_0.25,2022-09-25,2022,9
NO4,0.452609302258644,0,quantile_0.75,2022-09-25,2022,9
NO4,0.482280114018304,0,quantile_0.9,2022-09-25,2022,9
NO4,0.499609282275442,0,quantile_0.95,2022-09-25,2022,9
NO4,0.514744809156765,0,quantile_0.975,2022-09-25,2022,9
NO4,0.546587330262611,0,quantile_0.995,2022-09-25,2022,9
NO4,0.3973875,0,lower_bound,2022-09-25,2022,9
NO4,0.458524038461539,0,current_mean,2022-09-25,2022,9
NO5,3.57471366264382,2.42974229637945,mean,2022-09-25,2022,9
NO5,3.5741125251267,2.42920127261403,median,2022-09-25,2022,9
NO5,3.41148288350307,2.28283459515276,quantile_0.005,2022-09-25,2022,9
NO5,3.44637409799023,2.31423668819121,quantile_0.025,2022-09-25,2022,9
NO5,3.46480194519833,2.33082175067849,quantile_0.05,2022-09-25,2022,9
NO5,3.48898609700878,2.35258748730791,quantile_0.1,2022-09-25,2022,9
NO5,3.52981471277763,2.38933324149987,quantile_0.25,2022-09-25,2022,9
NO5,3.61972559945073,2.47025303950565,quantile_0.75,2022-09-25,2022,9
NO5,3.66111203015738,2.50750082714164,quantile_0.9,2022-09-25,2022,9
NO5,3.68395708077143,2.52806137269429,quantile_0.95,2022-09-25,2022,9
NO5,3.70365152033247,2.54578636829923,quantile_0.975,2022-09-25,2022,9
NO5,3.74710209537225,2.58489188583503,quantile_0.995,2022-09-25,2022,9
NO5,3.16995033333333,2.0654553,lower_bound,2022-09-25,2022,9
NO5,3.657635,2.5043715,current_mean,2022-09-25,2022,9
NO1,4.48322469163796,3.24740222247417,mean,2022-09-26,2022,9
NO1,4.48307833539094,3.24727050185185,median,2022-09-26,2022,9
NO1,4.33822854418011,3.1169056897621,quantile_0.005,2022-09-26,2022,9
NO1,4.37416747287335,3.14925072558602,quantile_0.025,2022-09-26,2022,9
NO1,4.39070885483566,3.16413796935209,quantile_0.05,2022-09-26,2022,9
NO1,4.41270982693113,3.18393884423801,quantile_0.1,2022-09-26,2022,9
NO1,4.44592849546896,3.21383564592207,quantile_0.25,2022-09-26,2022,9
NO1,4.52034894861108,3.28081405374997,quantile_0.75,2022-09-26,2022,9
NO1,4.55486166409922,3.3118754976893,quantile_0.9,2022-09-26,2022,9
NO1,4.57488506084994,3.32989655476494,quantile_0.95,2022-09-26,2022,9
NO1,4.59115283717803,3.34453755346023,quantile_0.975,2022-09-26,2022,9
NO1,4.63182162881145,3.3811394659303,quantile_0.995,2022-09-26,2022,9
NO1,4.09030541666667,2.893774875,lower_bound,2022-09-26,2022,9
NO1,4.5447837962963,3.30280541666667,current_mean,2022-09-26,2022,9
NO2,4.50432565174618,3.26639308657155,mean,2022-09-26,2022,9
NO2,4.50388427047491,3.26599584342742,median,2022-09-26,2022,9
NO2,4.36842480444976,3.14408232400478,quantile_0.005,2022-09-26,2022,9
NO2,4.39945519350552,3.17200967415496,quantile_0.025,2022-09-26,2022,9
NO2,4.41538721692116,3.18634849522904,quantile_0.05,2022-09-26,2022,9
NO2,4.43486712729336,3.20388041456402,quantile_0.1,2022-09-26,2022,9
NO2,4.46766257241647,3.23339631517482,quantile_0.25,2022-09-26,2022,9
NO2,4.54115355013402,3.29953819512062,quantile_0.75,2022-09-26,2022,9
NO2,4.57302050458946,3.32821845413051,quantile_0.9,2022-09-26,2022,9
NO2,4.59312460286583,3.34631214257925,quantile_0.95,2022-09-26,2022,9
NO2,4.61079726463483,3.36221753817135,quantile_0.975,2022-09-26,2022,9
NO2,4.64237757746294,3.39063981971665,quantile_0.995,2022-09-26,2022,9
NO2,4.09030541666667,2.893774875,lower_bound,2022-09-26,2022,9
NO2,4.5447837962963,3.30280541666667,current_mean,2022-09-26,2022,9
NO3,0.888395429057977,0.0187769348230706,mean,2022-09-26,2022,9
NO3,0.880829653336514,0.00524668800286228,median,2022-09-26,2022,9
NO3,0.845934583333333,0,quantile_0.005,2022-09-26,2022,9
NO3,0.846788547467172,0,quantile_0.025,2022-09-26,2022,9
NO3,0.847834877827058,0,quantile_0.05,2022-09-26,2022,9
NO3,0.850021761910163,0,quantile_0.1,2022-09-26,2022,9
NO3,0.858933984945776,0,quantile_0.25,2022-09-26,2022,9
NO3,0.910384355590034,0.0318459200310305,quantile_0.75,2022-09-26,2022,9
NO3,0.938910480404388,0.0575194323639495,quantile_0.9,2022-09-26,2022,9
NO3,0.955519706047214,0.0724677354424922,quantile_0.95,2022-09-26,2022,9
NO3,0.969493751685311,0.08504437651678,quantile_0.975,2022-09-26,2022,9
NO3,0.997657668702135,0.110391901831922,quantile_0.995,2022-09-26,2022,9
NO3,0.845934583333333,0,lower_bound,2022-09-26,2022,9
NO3,0.939927314814815,0.0584345833333334,current_mean,2022-09-26,2022,9
NO4,0.438210273086188,0,mean,2022-09-26,2022,9
NO4,0.4327744016574,0,median,2022-09-26,2022,9
NO4,0.406982916666667,0,quantile_0.005,2022-09-26,2022,9
NO4,0.407727247383293,0,quantile_0.025,2022-09-26,2022,9
NO4,0.408503948229862,0,quantile_0.05,2022-09-26,2022,9
NO4,0.410079504124643,0,quantile_0.1,2022-09-26,2022,9
NO4,0.416695021607703,0,quantile_0.25,2022-09-26,2022,9
NO4,0.454013886949936,0,quantile_0.75,2022-09-26,2022,9
NO4,0.474927548273285,0,quantile_0.9,2022-09-26,2022,9
NO4,0.48703438018576,0,quantile_0.95,2022-09-26,2022,9
NO4,0.497862673418286,0,quantile_0.975,2022-09-26,2022,9
NO4,0.517396707430835,0,quantile_0.995,2022-09-26,2022,9
NO4,0.406982916666667,0,lower_bound,2022-09-26,2022,9
NO4,0.452203240740741,0,current_mean,2022-09-26,2022,9
NO5,3.58662846375706,2.44046561738135,mean,2022-09-26,2022,9
NO5,3.58658356351026,2.44042520715923,median,2022-09-26,2022,9
NO5,3.47010324881121,2.33559292393009,quantile_0.005,2022-09-26,2022,9
NO5,3.4974500367109,2.36020503303981,quantile_0.025,2022-09-26,2022,9
NO5,3.51239418740292,2.37365476866262,quantile_0.05,2022-09-26,2022,9
NO5,3.52933735432762,2.38890361889485,quantile_0.1,2022-09-26,2022,9
NO5,3.55681473572309,2.41363326215078,quantile_0.25,2022-09-26,2022,9
NO5,3.61678917625795,2.46761025863216,quantile_0.75,2022-09-26,2022,9
NO5,3.64450853536662,2.49255768182996,quantile_0.9,2022-09-26,2022,9
NO5,3.66092625153603,2.50733362638242,quantile_0.95,2022-09-26,2022,9
NO5,3.67414157267614,2.51922741540853,quantile_0.975,2022-09-26,2022,9
NO5,3.69939882307647,2.54195894076882,quantile_0.995,2022-09-26,2022,9
NO5,3.27224433333333,2.1575199,lower_bound,2022-09-26,2022,9
NO5,3.63582703703704,2.48474433333333,current_mean,2022-09-26,2022,9
NO1,4.47818896832499,3.24287007149247,mean,2022-09-27,2022,9
NO1,4.47827339350933,3.24294605415839,median,2022-09-27,2022,9
NO1,4.39552319384775,3.16847087446298,quantile_0.005,2022-09-27,2022,9
NO1,4.41487414826028,3.18588673343425,quantile_0.025,2022-09-27,2022,9
NO1,4.42489445546428,3.19490500991785,quantile_0.05,2022-09-27,2022,9
NO1,4.43674190041115,3.20556771037003,quantile_0.1,2022-09-27,2022,9
NO1,4.45662217192959,3.22345995473663,quantile_0.25,2022-09-27,2022,9
NO1,4.49998690993329,3.26248821893996,quantile_0.75,2022-09-27,2022,9
NO1,4.51913412645346,3.27972071380812,quantile_0.9,2022-09-27,2022,9
NO1,4.53070671993457,3.29013604794112,quantile_0.95,2022-09-27,2022,9
NO1,4.5408848852005,3.29929639668045,quantile_0.975,2022-09-27,2022,9
NO1,4.56373565017473,3.31986208515726,quantile_0.995,2022-09-27,2022,9
NO1,4.21868416666667,3.00931575,lower_bound,2022-09-27,2022,9
NO1,4.52001875,3.280516875,current_mean,2022-09-27,2022,9
NO2,4.4874039700339,3.25116357303052,mean,2022-09-27,2022,9
NO2,4.48703467831085,3.25083121047976,median,2022-09-27,2022,9
NO2,4.40553896924208,3.17748507231787,quantile_0.005,2022-09-27,2022,9
NO2,4.42461036006724,3.19464932406052,quantile_0.025,2022-09-27,2022,9
NO2,4.43480742693558,3.20382668424202,quantile_0.05,2022-09-27,2022,9
NO2,4.44699556786165,3.21479601107549,quantile_0.1,2022-09-27,2022,9
NO2,4.46613689432808,3.23202320489527,quantile_0.25,2022-09-27,2022,9
NO2,4.50864207488627,3.27027786739764,quantile_0.75,2022-09-27,2022,9
NO2,4.5286598291455,3.28829384623095,quantile_0.9,2022-09-27,2022,9
NO2,4.54045231729872,3.29890708556885,quantile_0.95,2022-09-27,2022,9
NO2,4.55141467763842,3.30877320987458,quantile_0.975,2022-09-27,2022,9
NO2,4.57038083303748,3.32584274973373,quantile_0.995,2022-09-27,2022,9
NO2,4.21868416666667,3.00931575,lower_bound,2022-09-27,2022,9
NO2,4.52001875,3.280516875,current_mean,2022-09-27,2022,9
NO3,0.904453555649424,0.0268314076414657,mean,2022-09-27,2022,9
NO3,0.902828506563354,0.0250456559070183,median,2022-09-27,2022,9
NO3,0.867134703327566,0,quantile_0.005,2022-09-27,2022,9
NO3,0.869361170274166,0,quantile_0.025,2022-09-27,2022,9
NO3,0.871568852415504,0,quantile_0.05,2022-09-27,2022,9
NO3,0.87547001009218,0.000423009082962093,quantile_0.1,2022-09-27,2022,9
NO3,0.885807561017001,0.0097268049153009,quantile_0.25,2022-09-27,2022,9
NO3,0.919748222752483,0.040273400477235,quantile_0.75,2022-09-27,2022,9
NO3,0.935629990401574,0.054566991361417,quantile_0.9,2022-09-27,2022,9
NO3,0.944942398992122,0.0629481590929099,quantile_0.95,2022-09-27,2022,9
NO3,0.953098194630653,0.0702883751675881,quantile_0.975,2022-09-27,2022,9
NO3,0.969162446959802,0.0847462022638215,quantile_0.995,2022-09-27,2022,9
NO3,0.865711666666667,0,lower_bound,2022-09-27,2022,9
NO3,0.927548214285714,0.0472933928571429,current_mean,2022-09-27,2022,9
NO4,0.445214180004148,0,mean,2022-09-27,2022,9
NO4,0.443660022160239,0,median,2022-09-27,2022,9
NO4,0.419857532123978,0,quantile_0.005,2022-09-27,2022,9
NO4,0.421245132891976,0,quantile_0.025,2022-09-27,2022,9
NO4,0.422516210458796,0,quantile_0.05,2022-09-27,2022,9
NO4,0.424911151748433,0,quantile_0.1,2022-09-27,2022,9
NO4,0.432058492444093,0,quantile_0.25,2022-09-27,2022,9
NO4,0.456240729719914,0,quantile_0.75,2022-09-27,2022,9
NO4,0.467904022196095,0,quantile_0.9,2022-09-27,2022,9
NO4,0.473730296355106,0,quantile_0.95,2022-09-27,2022,9
NO4,0.479638917929154,0,quantile_0.975,2022-09-27,2022,9
NO4,0.491568976681903,0,quantile_0.995,2022-09-27,2022,9
NO4,0.419297916666667,0,lower_bound,2022-09-27,2022,9
NO4,0.449247767857143,0,current_mean,2022-09-27,2022,9
NO5,3.58207836881646,2.43637053193481,mean,2022-09-27,2022,9
NO5,3.58187786945943,2.43619008251349,median,2022-09-27,2022,9
NO5,3.51633277625547,2.37719949862992,quantile_0.005,2022-09-27,2022,9
NO5,3.53109392659965,2.39048453393968,quantile_0.025,2022-09-27,2022,9
NO5,3.53913835365904,2.39772451829314,quantile_0.05,2022-09-27,2022,9
NO5,3.54937438087772,2.40693694278995,quantile_0.1,2022-09-27,2022,9
NO5,3.56481533168077,2.42083379851269,quantile_0.25,2022-09-27,2022,9
NO5,3.59946121244084,2.45201509119676,quantile_0.75,2022-09-27,2022,9
NO5,3.61516050157606,2.46614445141846,quantile_0.9,2022-09-27,2022,9
NO5,3.62447826621816,2.47453043959634,quantile_0.95,2022-09-27,2022,9
NO5,3.6336261743057,2.48276355687513,quantile_0.975,2022-09-27,2022,9
NO5,3.6489892679501,2.49659034115509,quantile_0.995,2022-09-27,2022,9
NO5,3.37494733333333,2.2499526,lower_bound,2022-09-27,2022,9
NO5,3.616015,2.4669135,current_mean,2022-09-27,2022,9
NO1,4.50277091193466,3.26499382074119,mean,2022-09-28,2022,9
NO1,4.50290476454477,3.26511428809029,median,2022-09-28,2022,9
NO1,4.4693679228053,3.23493113052477,quantile_0.005,2022-09-28,2022,9
NO1,4.47697760378484,3.24177984340635,quantile_0.025,2022-09-28,2022,9
NO1,4.48127237182727,3.24564513464454,quantile_0.05,2022-09-28,2022,9
NO1,4.48601663743495,3.24991497369146,quantile_0.1,2022-09-28,2022,9
NO1,4.49408239558878,3.2571741560299,quantile_0.25,2022-09-28,2022,9
NO1,4.51146179616846,3.27281561655162,quantile_0.75,2022-09-28,2022,9
NO1,4.51951498600827,3.28006348740744,quantile_0.9,2022-09-28,2022,9
NO1,4.52417281269194,3.28425553142274,quantile_0.95,2022-09-28,2022,9
NO1,4.52827532394681,3.28794779155213,quantile_0.975,2022-09-28,2022,9
NO1,4.53541464113668,3.29437317702301,quantile_0.995,2022-09-28,2022,9
NO1,4.36288166666667,3.1390935,lower_bound,2022-09-28,2022,9
NO1,4.51332586206897,3.27449327586207,current_mean,2022-09-28,2022,9
NO2,4.50264291790641,3.26487862611578,mean,2022-09-28,2022,9
NO2,4.50270102048078,3.2649309184327,median,2022-09-28,2022,9
