postnr,poststed,kommune,NO 1,NO 2,NO 3,NO 4,NO 5
6470,ERESFJORD,1506,0,0,234018492.75215,0,0
6472,EIKESDAL,1506,0,0,434282543.580751,0,0
6475,MIDSUND,1506,0,0,275523778.687646,0,0
6480,AUKRA,1547,0,0,293207514.593154,0,0
6490,EIDE,1579,0,0,117423889.3988,0,0
6493,LYNGSTAD,1579,0,0,47055558.1048992,0,0
6494,VEVANG,1579,0,0,182428144.314854,0,0
6507,KRISTIANSUND N,1505,0,0,3062649.33015037,0,0
6508,KRISTIANSUND N,1505,0,0,3204220.07275023,0,0
6509,KRISTIANSUND N,1505,0,0,495396.923599847,0,0
6510,KRISTIANSUND N,1505,0,0,1509454.22414969,0,0
6511,KRISTIANSUND N,1505,0,0,15543328.92745,0,0
6512,KRISTIANSUND N,1505,0,0,5722412.19535051,0,0
6514,KRISTIANSUND N,1505,0,0,1218762.64759977,0,0
6515,KRISTIANSUND N,1505,0,0,322139708.321052,0,0
6516,KRISTIANSUND N,1505,0,0,2171366.55025001,0,0
6517,KRISTIANSUND N,1505,0,0,14375011.3097989,0,0
6518,KRISTIANSUND N,1505,0,0,12148631.0866006,0,0
6520,FREI,1505,0,0,24192856.6382002,0,0
6521,FREI,1505,0,0,4557180.52309974,0,0
6522,FREI,1505,0,0,21098387.2449007,0,0
6523,FREI,1505,0,0,23941248.0910996,0,0
6524,FREI,1505,0,0,18547937.6586515,0,0
6525,FREI,1505,0,0,16355312.9777994,0,0
6530,AVERØY,1554,0,0,157611289.552349,0,0
6531,AVERØY,1554,0,0,133116818.641451,0,0
6532,AVERØY,1554,0,0,72245128.700649,0,0
6533,AVERØY,1554,0,0,214833228.9926,0,0
6570,SMØLA,1573,0,0,1452150863.21261,0,0
6590,TUSTNA,1576,0,0,306595717.447845,0,0
6600,SUNNDALSØRA,1563,0,0,434318781.615754,0,0
6610,ØKSENDAL,1563,0,0,227443965.11515,0,0
6611,FURUGRENDA,1563,0,0,3681014.92000005,0,0
6612,GRØA,1563,0,0,106501261.410498,0,0
6613,GJØRA,1563,0,0,703483063.038804,0,0
6620,ÅLVUNDEID,1563,0,0,222165426.01815,0,0
6622,ÅLVUNDFJORD,1563,0,0,105314641.00845,0,0
6628,MEISINGSET,1560,0,0,121064725.9002,0,0
6629,TORJULVÅGEN,1560,0,0,38002133.2451994,0,0
6630,TINGVOLL,1560,0,0,131400616.155048,0,0
6631,BATNFJORDSØRA,1557,0,0,144097470.207603,0,0
6633,GJEMNES,1557,0,0,77709206.1714481,0,0
6636,ANGVIK,1557,0,0,52797396.5384046,0,0
6637,FLEMMA,1557,0,0,69135439.8052011,0,0
6638,OSMARKA,1557,0,0,68643589.4206483,0,0
6639,TORVIKBUKT,1557,0,0,59629856.5681498,0,0
6640,KVANNE,1566,0,0,75905865.3244034,0,0
6642,STANGVIK,1566,0,0,25879050.4103983,0,0
6643,BØFJORDEN,1566,0,0,62579051.4925528,0,0
6644,BÆVERFJORD,1566,0,0,149741396.302505,0,0
6645,TODALEN,1566,0,0,264382153.230199,0,0
6650,SURNADAL,1566,0,0,294906437.143449,0,0
6652,SURNADAL,1566,0,0,46591829.8197484,0,0
6653,ØVRE SURNADAL,1566,0,0,329599131.537093,0,0
6655,VINDØLA,1566,0,0,202091797.043852,0,0
6657,RINDAL,5061,0,0,416590917.487699,0,0
6658,RINDALSSKOGEN,5061,0,0,237208850.232447,0,0
6670,ØYDEGARD,1560,0,0,76065496.2455479,0,0
6674,KVISVIK,1560,0,0,142001345.282852,0,0
6680,HALSANAUSTAN,5055,0,0,100074234.922799,0,0
6683,VÅGLAND,5055,0,0,74199327.1528482,0,0
6686,VALSØYBOTN,5055,0,0,131716372.446101,0,0
6687,VALSØYFJORD,5055,0,0,77876142.0181979,0,0
6690,AURE,1576,0,0,278842832.531949,0,0
6693,MJOSUNDET,1576,0,0,42498446.5096499,0,0
6694,FOLDFJORDEN,1576,0,0,186501420.653854,0,0
6697,VIHALS,1576,0,0,80193012.7544988,0,0
6698,LESUND,1576,0,0,88764999.4673004,0,0
6699,KJØRSVIKBUGEN,1576,0,0,106713582.0299,0,0
6700,MÅLØY,4602,0,0,58588147.7553996,0,0
6700,MÅLØY,4602,0,0,67502753.9770521,0,0
6710,RAUDEBERG,4602,0,0,229671791.789299,0,0
6711,BRYGGJA,4649,0,0,63551317.8438981,0,0
6713,ALMENNINGEN,4602,0,0,30689404.4130469,0,0
6714,SILDA,4602,0,0,21561625.3037498,0,0
6715,BARMEN,4649,0,0,25368878.1359999,0,0
6716,HUSEVÅG,4602,0,0,105736076.06585,0,0
6717,FLATRAKET,4649,0,0,49729152.1724512,0,0
6718,DEKNEPOLLEN,4602,0,0,31296391.5248999,0,0
6719,SKATESTRAUMEN,4648,0,0,25201090.4988506,0,0
6723,SVELGEN,4648,0,0,352184272.895004,0,0
6727,BREMANGER,4648,0,0,378237232.758306,0,0
6729,KALVÅG,4648,0,0,305202061.784442,0,0
6730,DAVIK,4648,0,0,87286859.5798959,0,0
6734,RUGSUND,4648,0,0,86850589.7906011,0,0
6737,ÅLFOTEN,4648,0,0,241966364.223711,0,0
6740,SELJE,4649,0,0,97001544.9248498,0,0
6750,STADLANDET,4649,0,0,510695979.028001,0,0
6763,HORNINDAL,1577,0,0,191418669.189398,0,0
6770,NORDFJORDEID,4649,0,0,7370996.86085058,0,0
6773,NORDFJORDEID,4649,0,0,74685614.3844,0,0
6774,NORDFJORDEID,4649,0,0,249971385.981851,0,0
6776,KJØLSDALEN,4649,0,0,68953918.1088974,0,0
6777,STÅRHEIM,4649,0,0,61284037.3511522,0,0
6778,LOTE,4649,0,0,41466882.9678995,0,0
6779,HOLMØYANE,4649,0,0,48443313.1267014,0,0
6783,STRYN,4651,0,0,249712908.332737,0,0
6788,OLDEN,4651,0,0,139478018.264553,0,0
6789,LOEN,4651,0,0,294429347.676305,0,0
6791,OLDEDALEN,4651,0,0,63158856.4969033,0,0
6792,BRIKSDALSBRE,4651,0,0,58268012.3957491,0,0
6793,INNVIK,4651,0,0,71585267.3021991,0,0
6795,BLAKSÆTER,4651,0,0,60874707.0936485,0,0
6796,HOPLAND,4651,0,0,49881953.9317015,0,0
6797,UTVIK,4651,0,0,83565287.0589035,0,0
6798,HJELLEDALEN,4651,0,0,269355461.36485,0,0
6799,OPPSTRYN,4651,0,0,124721242.551851,0,0
6800,FØRDE,4647,0,0,2669664.4085498,0,0
6809,FØRDE,4647,0,0,4466606.0527003,0,0
6810,FØRDE,4647,0,0,4939483.51884964,0,0
6811,FØRDE,4647,0,0,95221559.6931511,0,0
6812,FØRDE,4647,0,0,3827770.72785001,0,0
6813,FØRDE,4647,0,0,9591834.57120021,0,0
6814,FØRDE,4647,0,0,16531938.7752003,0,0
6815,FØRDE,4647,0,0,107806670.286151,0,0
6817,NAUSTDAL,4647,0,0,399057516.012302,0,0
6818,HAUKEDALEN,4647,0,0,203032576.770124,0,4035.90872310029
6819,FØRDE,4647,0,0,159808167.321849,0,0
6823,SANDANE,4650,0,0,321170121.334951,0,0
6826,BYRKJELO,4650,0,0,194692793.212102,0,0
6827,BREIM,4650,0,0,79839570.6196514,0,0
6828,HESTENESØYRA,4650,0,0,92865192.0824004,0,0
6829,HYEN,4650,0,0,408850259.374992,0,0
6843,SKEI I JØLSTER,4647,0,0,443188629.201685,0,721.023663268425
6847,VASSENDEN,4647,0,0,229978986.331249,0,0
6848,FJÆRLAND,4640,0,0,1100.44339788593,0,326132319.818702
6854,KAUPANGER,4640,0,0,0,0,136338996.127454
6855,FRØNNINGEN,4642,0,0,0,0,80819572.0759464
6856,SOGNDAL,4640,0,0,0,0,36238275.6554487
6857,SOGNDAL,4640,0,0,0,0,207938769.480797
6857,SOGNDAL,4640,0,0,0,0,86071109.3238496
6858,FARDAL,4640,0,0,0,0,37437251.8873492
6859,SLINDA,4640,0,0,0,0,25769062.282302
6863,LEIKANGER,4640,0,0,0,0,218408401.614049
6868,GAUPNE,4644,0,0,0,0,299974953.467151
6869,HAFSLO,4644,0,0,0,0,131856160.48945
6870,ORNES,4644,0,0,0,0,14080923.3528513
6871,JOSTEDAL,4644,0,0,9048.03701567708,0,942462839.129565
6872,LUSTER,4644,0,0,0,0,116555856.24755
6873,MARIFJØRA,4644,0,0,0,0,66630813.8444006
6875,HØYHEIMSVIK,4644,0,0,0,0,21267227.9990995
6876,SKJOLDEN,4644,0,0,0,0,366885974.717653
6877,FORTUN,4644,417.302311495878,0,5075.27188019501,0,480740949.617014
6878,VEITASTROND,4644,0,0,3284.37609044945,0,314531596.109908
6879,SOLVORN,4644,0,0,0,0,59749853.8145996
6884,ØVRE ÅRDAL,4643,685868.128684737,0,0,0,550634514.095261
6885,ÅRDALSTANGEN,4643,0,0,0,0,461004456.13795
6887,LÆRDAL,4642,0,0,0,0,659246227.93575
6888,BORGUND,4642,497.36028645197,0,0,0,670314732.970063
6893,VIK I SOGN,4639,0,0,0,0,634281627.165747
6894,VANGSNES,4639,0,0,0,0,57474514.3707483
6895,FEIOS,4639,0,0,0,0,108035340.143848
6896,FRESVIK,4639,0,0,0,0,176455525.024453
6899,BALESTRAND,4640,0,0,230656.1171758,0,424041981.97398
6900,FLORØ,4602,0,0,3393861.72735022,0,0
6905,FLORØ,4602,0,0,3563488.2854995,0,0
6906,FLORØ,4602,0,0,4531489.83370015,0,0
6907,FLORØ,4602,0,0,1119259.7560499,0,0
6908,FLORØ,4602,0,0,8756007.99170083,0,0
6910,FLORØ,4602,0,0,267328587.432793,0,0
6912,KINN,4602,0,0,41734148.4961009,0,0
6913,FLORØ,4602,0,0,132238596.149399,0,0
6914,SVANØYBUKT,4602,0,0,65684589.4435473,0,0
6915,ROGNALDSVÅG,4602,0,0,21953252.0910489,0,0
6916,BAREKSTAD,4602,0,0,69228219.870651,0,0
6917,BATALDEN,4602,0,0,221895643.412247,0,0
6918,SØR-SKORPA,4602,0,0,145030497.795456,0,0
6919,TANSØY,4602,0,0,289813604.883091,0,0
6924,HARDBAKKE,4636,0,0,257240643.41171,0,1273.11428654117
6926,KRAKHELLA,4636,0,0,115754631.088092,0,952.139758493751
6927,YTRØYGREND,4636,0,0,215294726.593552,0,0
6928,KOLGROV,4636,0,0,388973558.700863,0,3390.58043599501
6929,HERSVIKBYGDA,4636,0,0,109976536.346804,0,0
6940,EIKEFJORD,4602,0,0,259486215.846554,0,0
6942,SVORTEVIK,4602,0,0,27918507.8201004,0,0
6944,STAVANG,4602,0,0,89175607.2463004,0,0
6947,LAVIK,4638,0,0,211410329.890614,0,3550627.91178727
6953,LEIRVIK I SOGN,4637,0,0,159029910.799482,0,163051.566618252
6957,HYLLESTAD,4637,0,0,74667771.5884524,0,12.1520987534896
6958,SØRBØVÅG,4637,0,0,152889501.255451,0,0
6963,DALE I SUNNFJORD,4646,0,0,101759878.889996,0,0
6964,KORSSUND,4646,0,0,43250973.7411005,0,0
6966,GUDDAL,4646,0,0,138202286.427403,0,0
6967,HELLEVIK I FJALER,4646,0,0,79663032.3782493,0,0
6968,FLEKKE,4646,0,0,117588101.877448,0,0
6969,STRAUMSNES,4646,0,0,10381466.4055496,0,0
6973,SANDE I SUNNFJORD,4647,0,0,234509682.558647,0,0
6975,SKILBREI,4647,0,0,18200187.48685,0,0
6977,BYGSTAD,4647,0,0,137806287.840647,0,0
6978,VIKSDALEN,4647,0,0,184725307.210954,0,3981.83509949458
6980,ASKVOLL,4645,0,0,55084299.2814511,0,0
6982,HOLMEDAL,4645,0,0,96912967.8362051,0,0
6983,KVAMMEN,4645,0,0,110581255.576002,0,0
6984,STONGFJORDEN,4645,0,0,99875157.3320974,0,0
6985,ATLØY,4645,0,0,459942069.17295,0,0
6986,VÆRLANDET,4645,0,0,98158558.9615525,0,0
6987,BULANDET,4645,0,0,244639238.873054,0,0
6993,HØYANGER,4638,0,0,225108646.682156,0,65252.5180906404
6994,NESSANE,4638,0,0,336041.725301638,0,110896458.926195
6995,KYRKJEBØ,4638,0,0,71433989.9530528,0,3569658.63199799
6996,VADHEIM,4638,0,0,114957648.28835,0,0
7010,TRONDHEIM,5001,0,0,58986606.6453531,0,0
7011,TRONDHEIM,5001,0,0,259560.538199989,0,0
7012,TRONDHEIM,5001,0,0,505806.104049862,0,0
7013,TRONDHEIM,5001,0,0,275898.64895005,0,0
7014,TRONDHEIM,5001,0,0,362880.921650014,0,0
7015,TRONDHEIM,5001,0,0,272291.517650059,0,0
7016,TRONDHEIM,5001,0,0,257328.701450009,0,0
7017,TRONDHEIM,5001,0,0,600134.791400006,0,0
7018,TRONDHEIM,5001,0,0,37717325.7301497,0,0
7019,TRONDHEIM,5001,0,0,895451.449450184,0,0
7020,TRONDHEIM,5001,0,0,24254909.1487507,0,0
7021,TRONDHEIM,5001,0,0,1514680.41609991,0,0
7022,TRONDHEIM,5001,0,0,1259476.98874999,0,0
7023,TRONDHEIM,5001,0,0,1028831.42630008,0,0
7024,TRONDHEIM,5001,0,0,10869371.5261006,0,0
7025,TRONDHEIM,5001,0,0,1049612.68294998,0,0
7026,TRONDHEIM,5001,0,0,8172344.26689881,0,0
7027,TRONDHEIM,5001,0,0,1419820.56789983,0,0
7028,TRONDHEIM,5001,0,0,885668.170949988,0,0
7029,TRONDHEIM,5001,0,0,1087407.92430006,0,0
7030,TRONDHEIM,5001,0,0,1593640.78905024,0,0
7031,TRONDHEIM,5001,0,0,1246354.9418,0,0
7032,TRONDHEIM,5001,0,0,558309.164950024,0,0
7033,TRONDHEIM,5001,0,0,1449103.05330026,0,0
7034,TRONDHEIM,5001,0,0,361043.032600039,0,0
7035,TRONDHEIM,5001,0,0,240790.714399887,0,0
7036,TRONDHEIM,5001,0,0,10337043.6816002,0,0
7037,TRONDHEIM,5001,0,0,2231686.1053498,0,0
7038,TRONDHEIM,5001,0,0,1863649.44555009,0,0
7039,TRONDHEIM,5001,0,0,81889792.378249,0,0
7040,TRONDHEIM,5001,0,0,20024882.1427005,0,0
7041,TRONDHEIM,5001,0,0,2345523.41725028,0,0
7042,TRONDHEIM,5001,0,0,583885.2200999,0,0
7043,TRONDHEIM,5001,0,0,353021.235849824,0,0
7044,TRONDHEIM,5001,0,0,998331.121400103,0,0
7045,TRONDHEIM,5001,0,0,1102667.92549993,0,0
7046,TRONDHEIM,5001,0,0,1515194.47014995,0,0
7047,TRONDHEIM,5001,0,0,1729078.15495007,0,0
7048,TRONDHEIM,5001,0,0,1628775.38889989,0,0
7049,TRONDHEIM,5001,0,0,5763641.77680016,0,0
7050,TRONDHEIM,5001,0,0,939565.483449942,0,0
7051,TRONDHEIM,5001,0,0,329623.13250004,0,0
7052,TRONDHEIM,5001,0,0,1569067.93890004,0,0
7053,RANHEIM,5001,0,0,6846999.32104996,0,0
7054,RANHEIM,5001,0,0,5989264.33414972,0,0
7055,RANHEIM,5001,0,0,11981399.5430488,0,0
7056,RANHEIM,5001,0,0,2017281.63750013,0,0
7057,JONSVATNET,5001,0,0,32402871.4462014,0,0
7058,JAKOBSLI,5001,0,0,1431244.29759993,0,0
7059,JAKOBSLI,5001,0,0,2650398.78134963,0,0
7066,TRONDHEIM,5001,0,0,176892.164450184,0,0
7067,TRONDHEIM,5001,0,0,515392.968249884,0,0
7068,TRONDHEIM,5001,0,0,248080.97655012,0,0
7069,TRONDHEIM,5001,0,0,490992.282700094,0,0
7070,BOSBERG,5001,0,0,106755608.504851,0,0
7071,TRONDHEIM,5001,0,0,696674.51745016,0,0
7072,HEIMDAL,5001,0,0,1461866.19879989,0,0
7074,SPONGDAL,5001,0,0,31024413.3890012,0,0
7075,TILLER,5001,0,0,3263595.76429975,0,0
7078,SAUPSTAD,5001,0,0,695998.550799988,0,0
7079,FLATÅSEN,5001,0,0,1195930.12335062,0,0
7080,HEIMDAL,5001,0,0,2814660.30444989,0,0
7081,SJETNEMARKA,5001,0,0,1664016.76370021,0,0
7082,KATTEM,5001,0,0,2058336.53389975,0,0
7083,LEINSTRAND,5001,0,0,14785930.0523006,0,0
7088,HEIMDAL,5001,0,0,1152466.54535017,0,0
7089,HEIMDAL,5001,0,0,14874982.8101006,0,0
7091,TILLER,5001,0,0,2496433.29954956,0,0
7092,TILLER,5001,0,0,7895760.79110044,0,0
7093,TILLER,5001,0,0,6701567.29225031,0,0
7097,SAUPSTAD,5001,0,0,797135.029499801,0,0
7098,SAUPSTAD,5001,0,0,287602.695099626,0,0
7099,FLATÅSEN,5001,0,0,1096772.41865017,0,0
7100,RISSA,5054,0,0,290048051.478042,0,0
7105,STADSBYGD,5054,0,0,141067037.984107,0,0
7110,FEVÅG,5054,0,0,74730722.618496,0,0
7112,HASSELVIKA,5054,0,0,83740057.0943019,0,0
7113,HUSBYSJØEN,5054,0,0,153547760.542458,0,0
7114,RÅKVÅG,5054,0,0,24503385.0197974,0,0
7120,LEKSVIK,5054,0,0,337444255.912503,0,0
7125,VANVIKAN,5054,0,0,277545786.876899,0,0
7130,BREKSTAD,5057,0,0,73599922.3085499,0,0
7140,OPPHAUG,5057,0,0,46160185.9761017,0,0
7142,UTHAUG,5057,0,0,42109639.004148,0,0
7150,STORFOSNA,5057,0,0,84024542.8371496,0,0
7152,KRÅKVÅG,5057,0,0,74291416.0482004,0,0
7153,GARTEN,5057,0,0,15411720.8653501,0,0
7156,LEKSA,5059,0,0,51081290.7984496,0,0
7160,BJUGN,5057,0,0,216580789.735953,0,0
7165,OKSVOLL,5057,0,0,124883791.479599,0,0
7166,TARVA,5057,0,0,605437826.876502,0,0
7167,VALLERSUND,5057,0,0,113537620.104299,0,0
7168,LYSØYSUNDET,5057,0,0,113857412.927698,0,0
7170,ÅFJORD,5058,0,0,946368610.889951,0,0
7176,LINESØYA,5058,0,0,190159649.901198,0,0
7177,REVSNES,5058,0,0,106708605.1603,0,0
7178,STOKKØY,5058,0,0,167876132.880705,0,0
7180,ROAN,5058,0,0,508569091.877049,0,0
7190,BESSAKER,5058,0,0,232241528.513195,0,0
7194,BRANDSFJORD,5058,0,0,236191000.554002,0,0
7200,KYRKSÆTERØRA,5055,0,0,350816139.255048,0,0
7203,VINJEØRA,5055,0,0,309696684.994649,0,0
7206,HELLANDSJØEN,5055,0,0,157834602.011397,0,0
7207,YTRE SNILLFJORD,5055,0,0,69043022.6480485,0,0
7212,KORSVEGEN,5028,0,0,97331089.7604998,0,0
7213,GÅSBAKKEN,5028,0,0,67194248.4862014,0,0
7224,MELHUS,5028,0,0,74033720.8981979,0,0
7227,GIMSE,5028,0,0,1219380.73575014,0,0
7228,KVÅL,5028,0,0,51073421.7288016,0,0
7232,LUNDAMO,5028,0,0,191897299.211302,0,0
7234,LER,5028,0,0,120132836.129898,0,0
7236,HOVIN I GAULDAL,5028,0,0,123674409.533698,0,0
7240,HITRA,5056,0,0,65724515.8382505,0,0
7241,ANSNES,5056,0,0,27579009.4592503,0,0
7242,KNARRLAGSUND,5056,0,0,184980384.965347,0,0
7243,KVENVÆR,5056,0,0,404180495.644597,0,0
7246,SANDSTAD,5056,0,0,349720932.06535,0,0
7247,HESTVIKA,5056,0,0,108181049.192101,0,0
7250,MELANDSJØ,5056,0,0,211874170.524297,0,0
7252,DOLMØY,5056,0,0,47731907.9409033,0,0
7255,SUNDLANDET,5056,0,0,130725757.275201,0,0
7256,HEMNSKJELA,5056,0,0,21799669.2201516,0,0
7257,SNILLFJORD,5059,0,0,430746673.275401,0,0
7260,SISTRANDA,5014,0,0,60258498.8390456,0,0
7263,HAMARVIK,5014,0,0,83291505.2301507,0,0
7266,KVERVA,5014,0,0,108667420.07015,0,0
7268,TITRAN,5014,0,0,220617279.509802,0,0
7270,DYRVIK,5014,0,0,336678970.932255,0,0
7273,NORDDYRØY,5014,0,0,276123897.201851,0,0
7280,SULA,5014,0,0,252120839.185548,0,0
7282,BOGØYVÆR,5014,0,0,183970887.146398,0,0
7284,MAUSUND,5014,0,0,43509415.7263011,0,0
7285,GJÆSINGEN,5014,0,0,451203645.139702,0,0
7286,SØRBURØY,5014,0,0,83917849.7557483,0,0
7287,SAUØY,5014,0,0,1388042120.62016,0,0
7288,SOKNEDAL,5027,0,0,480349956.016597,0,0
7290,STØREN,5027,0,0,107641576.321949,0,0
7295,ROGNES,5027,0,0,93625068.6786016,0,0
7298,BUDALEN,5027,0,0,451693721.324153,0,0
7300,ORKANGER,5059,0,0,23688473.7022008,0,0
7303,ORKANGER,5059,0,0,174421491.236999,0,0
7310,GJØLME,5059,0,0,8801729.9750981,0,0
7316,LENSVIK,5059,0,0,261832653.660502,0,0
7318,AGDENES,5059,0,0,149980557.626548,0,0
7320,FANNREM,5059,0,0,281560658.668451,0,0
7327,SVORKMO,5059,0,0,106238007.999402,0,0
7332,LØKKEN VERK,5059,0,0,109366177.120349,0,0
7334,STORÅS,5059,0,0,93195071.6257005,0,0
7335,JERPSTAD,5059,0,0,276882195.239951,0,0
7336,MELDAL,5059,0,0,108060828.440801,0,0
7340,OPPDAL,5021,0,0,1863209500.315,0,0
7342,LØNSET,5021,0,0,353498689.609452,0,0
7343,VOGNILL,5021,0,0,639918.542249907,0,0
7345,DRIVA,5021,0,0,3242022.08169977,0,0
7350,BUVIKA,5029,0,0,55044430.7387516,0,0
7353,BØRSA,5029,0,0,25829019.3743489,0,0
7354,VIGGJA,5029,0,0,51173139.3600989,0,0
7355,EGGKLEIVA,5029,0,0,13666505.273301,0,0
7357,SKAUN,5029,0,0,107391486.33305,0,0
7370,BREKKEBYGD,5025,451425598.750126,0,16775.9240137331,0,0
7372,GLÅMOS,5025,288101437.190277,0,14961.2242760481,0,0
7374,RØROS,5025,102287776.075754,0,0,0,0
7375,RØROS,5025,1108321647.56657,0,3043.47030341136,0,0
7380,ÅLEN,5026,311250.161918535,0,727527347.58963,0,0
7383,HALTDALEN,5026,0,0,481843901.385295,0,0
7387,SINGSÅS,5027,0,0,698388074.348199,0,0
7391,RENNEBU,5022,0,0,132249915.686696,0,0
7392,RENNEBU,5022,0,0,102067478.12495,0,0
7393,RENNEBU,5022,0,0,459334495.776008,0,0
7397,RENNEBU,5022,0,0,92193851.1519491,0,0
7398,RENNEBU,5022,0,0,198774156.81355,0,0
7500,STJØRDAL,5035,0,0,660961.955950068,0,0
7502,STJØRDAL,5035,0,0,12146207.3294988,0,0
7503,STJØRDAL,5035,0,0,1588459.99244996,0,0
7504,STJØRDAL,5035,0,0,609843.184449919,0,0
7505,STJØRDAL,5035,0,0,422341.286599789,0,0
7506,STJØRDAL,5035,0,0,4985470.68080149,0,0
7507,STJØRDAL,5035,0,0,2024881.83429988,0,0
7509,STJØRDAL,5035,0,0,8982403.13739882,0,0
7510,SKATVAL,5035,0,0,135104067.383848,0,0
7512,STJØRDAL,5035,0,0,26082480.3636526,0,0
7513,STJØRDAL,5035,0,0,2459255.00144953,0,0
7514,STJØRDAL,5035,0,0,26483473.8725012,0,0
7517,HELL,5035,0,0,64387382.9328508,0,0
7519,ELVARLI,5035,0,0,133968872.409548,0,0
7520,HEGRA,5035,0,0,502407422.269645,0,0
7525,FLORNES,5035,0,0,70733944.7481506,0,0
7530,MERÅKER,5034,0,0,1212116955.03471,0,0
7533,KOPPERÅ,5034,0,0,61139091.680302,0,0
7540,KLÆBU,5001,0,0,165567634.803905,0,0
7549,TANEM,5001,0,0,13054353.6296496,0,0
7550,HOMMELVIK,5031,0,0,167292382.58875,0,0
7560,VIKHAMMER,5031,0,0,54927267.0407019,0,0
7562,SAKSVIK,5031,0,0,19059301.3618994,0,0
7563,MALVIK,5031,0,0,28725873.9703002,0,0
7580,SELBU,5032,0,0,1008693714.7565,0,0
7584,SELBUSTRAND,5032,0,0,86321650.2831978,0,0
7590,TYDAL,5033,3766.17544268969,0,1328915206.33162,0,0
7596,FLAKNAN,5032,0,0,82714371.1642478,0,0
7600,LEVANGER,5037,0,0,2607828.6061503,0,0
7602,LEVANGER,5037,0,0,6852531.36765069,0,0
7603,LEVANGER,5037,0,0,2624749.82975016,0,0
7604,LEVANGER,5037,0,0,2336756.57525056,0,0
7605,LEVANGER,5037,0,0,1353499.76239981,0,0
7606,LEVANGER,5037,0,0,3193411.34730017,0,0
7607,LEVANGER,5037,0,0,24104729.802999,0,0
7608,LEVANGER,5037,0,0,166203426.90475,0,0
7609,LEVANGER,5037,0,0,45915920.1518996,0,0
7620,SKOGN,5037,0,0,89538440.6662513,0,0
7622,MARKABYGDA,5037,0,0,135775631.997998,0,0
7623,RONGLAN,5037,0,0,13288512.8823497,0,0
7624,EKNE,5037,0,0,89049261.6397516,0,0
7629,YTTERØY,5037,0,0,103404481.806252,0,0
7630,ÅSEN,5037,0,0,113633976.897148,0,0
7632,ÅSENFJORD,5037,0,0,44120963.37155,0,0
7633,FROSTA,5036,0,0,247436288.669948,0,0
7650,VERDAL,5038,0,0,1459593.34769967,0,0
7652,VERDAL,5038,0,0,9014785.34979969,0,0
7653,VERDAL,5038,0,0,1637125.66534965,0,0
7654,VERDAL,5038,0,0,6112175.00350105,0,0
7655,VERDAL,5038,0,0,39419806.8785496,0,0
7656,VERDAL,5038,0,0,162143939.640699,0,0
7657,VERDAL,5038,0,0,96505969.81485,0,0
7660,VUKU,5038,0,0,1247843850.87397,0,0
7670,INDERØY,5053,0,0,283113667.921796,0,0
7690,MOSVIK,5053,0,0,278212603.292698,0,0
7710,SPARBU,5006,0,0,107712124.013199,0,0
7711,STEINKJER,5006,0,0,99816648.2934493,0,0
7712,STEINKJER,5006,0,0,3794072.26469998,0,0
7713,STEINKJER,5006,0,0,3376506.53540036,0,0
7714,STEINKJER,5006,0,0,791925.515850096,0,0
7715,STEINKJER,5006,0,0,5106222.48999987,0,0
7716,STEINKJER,5006,0,0,12080375.6343495,0,0
7717,STEINKJER,5006,0,0,287377808.700039,0,0
7718,STEINKJER,5006,0,0,460663163.089805,0,0
7724,STEINKJER,5006,0,0,61763127.7186011,0,0
7725,STEINKJER,5006,0,0,9467281.24039959,0,0
7730,BEITSTAD,5006,0,0,315017780.11955,0,0
7732,STEINKJER,5006,0,0,284004817.797697,0,0
7740,STEINSDALEN,5020,0,0,1182748054.09715,0,0
7742,YTTERVÅG,5020,0,0,41526558.4735492,0,0
7744,HEPSØY,5020,0,0,7957351.36145146,0,0
7745,OPPLAND,5049,0,0,156615112.011751,0,0
7746,HASVÅG,5049,0,0,127563047.695552,0,0
7748,SETER,5020,0,0,111934766.929449,0,0
7750,NAMDALSEID,5007,0,0,632269721.513296,0,0
7760,SNÅSA,5041,0,0,2176143013.64563,165474562.384053,0
7770,FLATANGER,5049,0,0,782371461.928794,0,0
7777,NORD-STATLAND,5007,0,0,293572282.790954,0,0
7790,MALM,5006,0,0,192378859.669597,0,0
7796,FOLLAFOSS,5006,0,0,412384069.619854,0,0
7797,VERRABOTN,5054,0,0,45774777.0077493,0,0
7800,NAMSOS,5007,0,0,2024479.53165032,0,0
7802,NAMSOS,5007,0,0,12785152.5303017,0,0
7803,NAMSOS,5007,0,0,1889450.22809929,0,0
7804,NAMSOS,5007,0,0,1260715.68095016,0,0
7805,NAMSOS,5007,0,0,16418224.1903503,0,0
7810,NAMSOS,5007,0,0,404880569.695305,0,0
7817,SALSNES,5007,0,0,149837215.199749,0,0
7818,LUND,5007,0,0,66250497.7028989,0,0
7819,FOSSLANDSOSEN,5007,0,0,317586919.322852,0,0
7820,SPILLUM,5007,0,0,238270742.787646,0,0
7822,BANGSUND,5007,0,0,147664576.216096,0,0
7856,JØA,5007,0,0,154705779.75245,0,0
7860,SKAGE I NAMDALEN,5047,0,0,112458052.747301,0,0
7863,OVERHALLA,5047,0,0,617049059.00514,0,0
7870,GRONG,5045,0,0,636771325.278961,123587353.739403,0
7873,HARRAN,5045,0,0,117266974.63305,258421334.914196,0
7876,KONGSMOEN,5046,0,0,116942009.061584,90398009.8779144,0
