area,x,y,type,estimation_date,computation_year,computation_month
NO2,2.08138019795695,0.702642839987231,mean_price,2023-03-08,2023,3
NO2,2.08846777302431,0.69614381540843,mean_price,2023-03-08,2023,3
NO2,2.09555534809167,0.68962841261682,mean_price,2023-03-08,2023,3
NO2,2.10264292315903,0.683098660840276,mean_price,2023-03-08,2023,3
NO2,2.10973049822639,0.676562223746912,mean_price,2023-03-08,2023,3
NO2,2.11681807329374,0.670022100319144,mean_price,2023-03-08,2023,3
NO2,2.1239056483611,0.663480244948171,mean_price,2023-03-08,2023,3
NO2,2.13099322342846,0.656938419642263,mean_price,2023-03-08,2023,3
NO2,2.13808079849582,0.650398632739133,mean_price,2023-03-08,2023,3
NO2,2.14516837356318,0.643860829640932,mean_price,2023-03-08,2023,3
NO2,2.15225594863053,0.637324732784594,mean_price,2023-03-08,2023,3
NO2,2.15934352369789,0.630789829830106,mean_price,2023-03-08,2023,3
NO2,2.16643109876525,0.624254968509476,mean_price,2023-03-08,2023,3
NO2,2.17351867383261,0.617717429096275,mean_price,2023-03-08,2023,3
NO2,2.18060624889997,0.611175194180033,mean_price,2023-03-08,2023,3
NO2,2.18769382396733,0.604626127477825,mean_price,2023-03-08,2023,3
NO2,2.19478139903468,0.598067952665541,mean_price,2023-03-08,2023,3
NO2,2.20186897410204,0.591493090217834,mean_price,2023-03-08,2023,3
NO2,2.2089565491694,0.584899691291738,mean_price,2023-03-08,2023,3
NO2,2.21604412423676,0.578285847438475,mean_price,2023-03-08,2023,3
NO2,2.22313169930411,0.571648671916729,mean_price,2023-03-08,2023,3
NO2,2.23021927437147,0.564983791286833,mean_price,2023-03-08,2023,3
NO2,2.23730684943883,0.558277725864555,mean_price,2023-03-08,2023,3
NO2,2.24439442450619,0.551536447942122,mean_price,2023-03-08,2023,3
NO2,2.25148199957355,0.544757391576178,mean_price,2023-03-08,2023,3
NO2,2.25856957464091,0.537938090211868,mean_price,2023-03-08,2023,3
NO2,2.26565714970826,0.531068290210338,mean_price,2023-03-08,2023,3
NO2,2.27274472477562,0.524142723163776,mean_price,2023-03-08,2023,3
NO2,2.27983229984298,0.517168728590626,mean_price,2023-03-08,2023,3
NO2,2.28691987491034,0.51014501508307,mean_price,2023-03-08,2023,3
NO2,2.2940074499777,0.503070464842755,mean_price,2023-03-08,2023,3
NO2,2.30109502504505,0.495928821045793,mean_price,2023-03-08,2023,3
NO2,2.30818260011241,0.48873066122016,mean_price,2023-03-08,2023,3
NO2,2.31527017517977,0.481480552328443,mean_price,2023-03-08,2023,3
NO2,2.32235775024713,0.47417905099754,mean_price,2023-03-08,2023,3
NO2,2.32944532531449,0.466824915124681,mean_price,2023-03-08,2023,3
NO2,2.33653290038184,0.459406258034158,mean_price,2023-03-08,2023,3
NO2,2.3436204754492,0.451942035698405,mean_price,2023-03-08,2023,3
NO2,2.35070805051656,0.444434586910099,mean_price,2023-03-08,2023,3
NO2,2.35779562558392,0.43688645127194,mean_price,2023-03-08,2023,3
NO2,2.36488320065128,0.42929516047431,mean_price,2023-03-08,2023,3
NO2,2.37197077571863,0.421665482651368,mean_price,2023-03-08,2023,3
NO2,2.37905835078599,0.414009119056351,mean_price,2023-03-08,2023,3
NO2,2.38614592585335,0.40633013433011,mean_price,2023-03-08,2023,3
NO2,2.39323350092071,0.398632744506631,mean_price,2023-03-08,2023,3
NO2,2.40032107598807,0.390920139473503,mean_price,2023-03-08,2023,3
NO2,2.40740865105542,0.383203031741882,mean_price,2023-03-08,2023,3
NO2,2.41449622612278,0.375487519158951,mean_price,2023-03-08,2023,3
NO2,2.42158380119014,0.367778729755597,mean_price,2023-03-08,2023,3
NO2,2.4286713762575,0.360082604824921,mean_price,2023-03-08,2023,3
NO2,2.43575895132486,0.352414203894108,mean_price,2023-03-08,2023,3
NO2,2.44284652639221,0.344774756177059,mean_price,2023-03-08,2023,3
NO2,2.44993410145957,0.337169582243375,mean_price,2023-03-08,2023,3
NO2,2.45702167652693,0.32960396894892,mean_price,2023-03-08,2023,3
NO2,2.46410925159429,0.322091783392524,mean_price,2023-03-08,2023,3
NO2,2.47119682666165,0.314645504763488,mean_price,2023-03-08,2023,3
NO2,2.47828440172901,0.307259976864706,mean_price,2023-03-08,2023,3
NO2,2.48537197679636,0.299939862792609,mean_price,2023-03-08,2023,3
NO2,2.49245955186372,0.292689713149686,mean_price,2023-03-08,2023,3
NO2,2.49954712693108,0.28553719205321,mean_price,2023-03-08,2023,3
NO2,2.50663470199844,0.27847480257845,mean_price,2023-03-08,2023,3
NO2,2.5137222770658,0.271498986517654,mean_price,2023-03-08,2023,3
NO2,2.52080985213315,0.264613088607618,mean_price,2023-03-08,2023,3
NO2,2.52789742720051,0.257823232623818,mean_price,2023-03-08,2023,3
NO2,2.53498500226787,0.25116461193405,mean_price,2023-03-08,2023,3
NO2,2.54207257733523,0.244607233835046,mean_price,2023-03-08,2023,3
NO2,2.54916015240259,0.238153026631163,mean_price,2023-03-08,2023,3
NO2,2.55624772746994,0.231803751551669,mean_price,2023-03-08,2023,3
NO2,2.5633353025373,0.225577601742821,mean_price,2023-03-08,2023,3
NO2,2.57042287760466,0.219484005008524,mean_price,2023-03-08,2023,3
NO2,2.57751045267202,0.213499894291408,mean_price,2023-03-08,2023,3
NO2,2.58459802773938,0.207625698768551,mean_price,2023-03-08,2023,3
NO2,2.59168560280673,0.201861705099749,mean_price,2023-03-08,2023,3
NO2,2.59877317787409,0.196238310992144,mean_price,2023-03-08,2023,3
NO2,2.60586075294145,0.190735422472732,mean_price,2023-03-08,2023,3
NO2,2.61294832800881,0.185341549905537,mean_price,2023-03-08,2023,3
NO2,2.62003590307617,0.180055957650498,mean_price,2023-03-08,2023,3
NO2,2.62712347814352,0.174880387002706,mean_price,2023-03-08,2023,3
NO2,2.63421105321088,0.16984749246075,mean_price,2023-03-08,2023,3
NO2,2.64129862827824,0.164918336211598,mean_price,2023-03-08,2023,3
NO2,2.6483862033456,0.160091513835131,mean_price,2023-03-08,2023,3
NO2,2.65547377841296,0.155365570256386,mean_price,2023-03-08,2023,3
NO2,2.66256135348031,0.150753188492165,mean_price,2023-03-08,2023,3
NO2,2.66964892854767,0.146259077820319,mean_price,2023-03-08,2023,3
NO2,2.67673650361503,0.141859062311134,mean_price,2023-03-08,2023,3
NO2,2.68382407868239,0.137551437287183,mean_price,2023-03-08,2023,3
NO2,2.69091165374975,0.133334491679042,mean_price,2023-03-08,2023,3
NO2,2.6979992288171,0.129229611640281,mean_price,2023-03-08,2023,3
NO2,2.70508680388446,0.125219187898392,mean_price,2023-03-08,2023,3
NO2,2.71217437895182,0.121292415738356,mean_price,2023-03-08,2023,3
NO2,2.71926195401918,0.117447716315946,mean_price,2023-03-08,2023,3
NO2,2.72634952908654,0.113685004777924,mean_price,2023-03-08,2023,3
NO2,2.73343710415389,0.110028266298348,mean_price,2023-03-08,2023,3
NO2,2.74052467922125,0.1064476260752,mean_price,2023-03-08,2023,3
NO2,2.74761225428861,0.102941888605407,mean_price,2023-03-08,2023,3
NO2,2.75469982935597,0.0995099155454413,mean_price,2023-03-08,2023,3
NO2,2.76178740442333,0.0961606820791629,mean_price,2023-03-08,2023,3
NO2,2.76887497949069,0.092899021204268,mean_price,2023-03-08,2023,3
NO2,2.77596255455804,0.0897073712155328,mean_price,2023-03-08,2023,3
NO2,2.7830501296254,0.0865850945304434,mean_price,2023-03-08,2023,3
NO2,2.79013770469276,0.0835316106819336,mean_price,2023-03-08,2023,3
NO2,2.79722527976012,0.0805642706173621,mean_price,2023-03-08,2023,3
NO2,2.80431285482748,0.077671935247995,mean_price,2023-03-08,2023,3
NO2,2.81140042989483,0.0748469047757284,mean_price,2023-03-08,2023,3
NO2,2.81848800496219,0.0720889950331306,mean_price,2023-03-08,2023,3
NO2,2.82557558002955,0.0693989271873093,mean_price,2023-03-08,2023,3
NO2,2.83266315509691,0.0667998445754894,mean_price,2023-03-08,2023,3
NO2,2.83975073016427,0.0642675314183118,mean_price,2023-03-08,2023,3
NO2,2.84683830523162,0.0618019566924044,mean_price,2023-03-08,2023,3
NO2,2.85392588029898,0.0594030843550234,mean_price,2023-03-08,2023,3
NO2,2.86101345536634,0.0570799159309074,mean_price,2023-03-08,2023,3
NO2,2.8681010304337,0.0548391178847651,mean_price,2023-03-08,2023,3
NO2,2.87518860550106,0.0526646267735231,mean_price,2023-03-08,2023,3
NO2,2.88227618056841,0.0505562255077068,mean_price,2023-03-08,2023,3
NO2,2.88936375563577,0.0485136585657706,mean_price,2023-03-08,2023,3
NO2,2.89645133070313,0.0465533514310302,mean_price,2023-03-08,2023,3
NO2,2.90353890577049,0.0446651199912393,mean_price,2023-03-08,2023,3
NO2,2.91062648083785,0.0428407919127487,mean_price,2023-03-08,2023,3
NO2,2.9177140559052,0.0410796885296288,mean_price,2023-03-08,2023,3
NO2,2.92480163097256,0.03938152173546,mean_price,2023-03-08,2023,3
NO2,2.93188920603992,0.0377668426076098,mean_price,2023-03-08,2023,3
NO2,2.93897678110728,0.0362116215617776,mean_price,2023-03-08,2023,3
NO2,2.94606435617464,0.0347147074811398,mean_price,2023-03-08,2023,3
NO2,2.95315193124199,0.0332748997309161,mean_price,2023-03-08,2023,3
NO2,2.96023950630935,0.0318978907668237,mean_price,2023-03-08,2023,3
NO2,2.96732708137671,0.0305872588118134,mean_price,2023-03-08,2023,3
NO2,2.97441465644407,0.0293279286658493,mean_price,2023-03-08,2023,3
NO2,2.98150223151143,0.0281183680377056,mean_price,2023-03-08,2023,3
NO2,2.98858980657878,0.0269570200109131,mean_price,2023-03-08,2023,3
NO2,2.99567738164614,0.0258532733868811,mean_price,2023-03-08,2023,3
NO2,3.0027649567135,0.024798157210714,mean_price,2023-03-08,2023,3
NO2,3.00985253178086,0.0237844664777748,mean_price,2023-03-08,2023,3
NO2,3.01694010684822,0.0228105807865349,mean_price,2023-03-08,2023,3
NO2,3.02402768191558,0.0218749442030532,mean_price,2023-03-08,2023,3
NO2,3.03111525698293,0.0209882693334961,mean_price,2023-03-08,2023,3
NO2,3.03820283205029,0.0201348403005066,mean_price,2023-03-08,2023,3
NO2,3.04529040711765,0.0193132123545621,mean_price,2023-03-08,2023,3
NO2,3.05237798218501,0.0185219762599473,mean_price,2023-03-08,2023,3
NO2,3.05946555725237,0.0177630870118745,mean_price,2023-03-08,2023,3
NO2,3.06655313231972,0.0170376405928171,mean_price,2023-03-08,2023,3
NO2,3.07364070738708,0.016337346482543,mean_price,2023-03-08,2023,3
NO2,3.08072828245444,0.0156611477199121,mean_price,2023-03-08,2023,3
NO2,3.0878158575218,0.0150080333532604,mean_price,2023-03-08,2023,3
NO2,3.09490343258916,0.0143821139934551,mean_price,2023-03-08,2023,3
NO2,3.10199100765651,0.0137793158978134,mean_price,2023-03-08,2023,3
NO2,3.10907858272387,0.0131962003830316,mean_price,2023-03-08,2023,3
NO2,3.11616615779123,0.0126321371095476,mean_price,2023-03-08,2023,3
NO2,3.12325373285859,0.0120865376821147,mean_price,2023-03-08,2023,3
NO2,3.13034130792595,0.0115651625975404,mean_price,2023-03-08,2023,3
NO2,3.1374288829933,0.0110608857888889,mean_price,2023-03-08,2023,3
NO2,3.14451645806066,0.0105733030459197,mean_price,2023-03-08,2023,3
NO2,3.15160403312802,0.010102107055705,mean_price,2023-03-08,2023,3
NO2,3.15869160819538,0.00964888403201486,mean_price,2023-03-08,2023,3
NO2,3.16577918326274,0.00921538547465078,mean_price,2023-03-08,2023,3
NO2,3.17286675833009,0.00879733578838186,mean_price,2023-03-08,2023,3
NO2,3.17995433339745,0.00839456807158403,mean_price,2023-03-08,2023,3
NO2,3.18704190846481,0.00800692219361588,mean_price,2023-03-08,2023,3
NO2,3.19412948353217,0.00763779184522386,mean_price,2023-03-08,2023,3
NO2,3.20121705859953,0.00728527749370996,mean_price,2023-03-08,2023,3
NO2,3.20830463366688,0.00694723790651241,mean_price,2023-03-08,2023,3
NO2,3.21539220873424,0.00662350056827287,mean_price,2023-03-08,2023,3
NO2,3.2224797838016,0.00631388546938898,mean_price,2023-03-08,2023,3
NO2,3.22956735886896,0.00602309789098691,mean_price,2023-03-08,2023,3
NO2,3.23665493393632,0.00574586324118154,mean_price,2023-03-08,2023,3
NO2,3.24374250900368,0.00548177671888786,mean_price,2023-03-08,2023,3
NO2,3.25083008407103,0.00523055399403764,mean_price,2023-03-08,2023,3
NO2,3.25791765913839,0.00499324877175264,mean_price,2023-03-08,2023,3
NO2,3.26500523420575,0.00477102564747749,mean_price,2023-03-08,2023,3
NO2,3.27209280927311,0.00456022914165099,mean_price,2023-03-08,2023,3
NO2,3.27918038434046,0.00436045832624918,mean_price,2023-03-08,2023,3
NO2,3.28626795940782,0.0041713006352555,mean_price,2023-03-08,2023,3
NO2,3.29335553447518,0.00399452222494512,mean_price,2023-03-08,2023,3
NO2,3.30044310954254,0.00382831703292895,mean_price,2023-03-08,2023,3
NO2,3.3075306846099,0.00367082535953395,mean_price,2023-03-08,2023,3
NO2,3.31461825967726,0.0035215711421377,mean_price,2023-03-08,2023,3
NO2,3.32170583474461,0.00338007505981124,mean_price,2023-03-08,2023,3
NO2,3.32879340981197,0.00324809336365435,mean_price,2023-03-08,2023,3
NO2,3.33588098487933,0.00312245192371571,mean_price,2023-03-08,2023,3
NO2,3.34296855994669,0.00300258166166261,mean_price,2023-03-08,2023,3
NO2,3.35005613501405,0.00288803016545495,mean_price,2023-03-08,2023,3
NO2,3.3571437100814,0.00277879677582522,mean_price,2023-03-08,2023,3
NO2,3.36423128514876,0.00267480915194059,mean_price,2023-03-08,2023,3
NO2,3.37131886021612,0.00257441764243169,mean_price,2023-03-08,2023,3
NO2,3.37840643528348,0.00247727120995555,mean_price,2023-03-08,2023,3
NO2,3.38549401035084,0.00238303454142356,mean_price,2023-03-08,2023,3
NO2,3.39258158541819,0.00229186603105612,mean_price,2023-03-08,2023,3
NO2,3.39966916048555,0.00220307388934382,mean_price,2023-03-08,2023,3
NO2,3.40675673555291,0.00211609302373277,mean_price,2023-03-08,2023,3
NO2,3.41384431062027,0.00203073557926873,mean_price,2023-03-08,2023,3
NO2,3.42093188568763,0.00194683166243015,mean_price,2023-03-08,2023,3
NO2,3.42801946075498,0.0018646245527362,mean_price,2023-03-08,2023,3
NO2,3.43510703582234,0.00178355805090768,mean_price,2023-03-08,2023,3
NO2,3.4421946108897,0.0017035600197503,mean_price,2023-03-08,2023,3
NO2,3.44928218595706,0.00162459881801636,mean_price,2023-03-08,2023,3
NO2,3.45636976102442,0.00154676469152629,mean_price,2023-03-08,2023,3
NO2,3.46345733609177,0.00147027055957267,mean_price,2023-03-08,2023,3
NO2,3.47054491115913,0.00139489311630185,mean_price,2023-03-08,2023,3
NO2,3.47763248622649,0.0013206938536311,mean_price,2023-03-08,2023,3
NO2,3.48472006129385,0.00124774119009166,mean_price,2023-03-08,2023,3
NO2,3.49180763636121,0.00117644799435858,mean_price,2023-03-08,2023,3
NO2,3.49889521142856,0.00110687761103048,mean_price,2023-03-08,2023,3
NO2,3.50598278649592,0.00103892263080833,mean_price,2023-03-08,2023,3
NO2,3.51307036156328,0.000972677418000494,mean_price,2023-03-08,2023,3
NO2,3.52015793663064,0.00090823615266069,mean_price,2023-03-08,2023,3
NO2,3.527245511698,0.000846414436986575,mean_price,2023-03-08,2023,3
NO2,3.53433308676535,0.000786724026014772,mean_price,2023-03-08,2023,3
NO2,3.54142066183271,0.000729183564072578,mean_price,2023-03-08,2023,3
NO2,3.54850823690007,0.000673858503298864,mean_price,2023-03-08,2023,3
NO2,3.55559581196743,0.000621034974627429,mean_price,2023-03-08,2023,3
NO2,3.56268338703479,0.000571217331035863,mean_price,2023-03-08,2023,3
NO2,3.56977096210214,0.000523790706041671,mean_price,2023-03-08,2023,3
NO2,3.5768585371695,0.000478768732869698,mean_price,2023-03-08,2023,3
NO2,3.58394611223686,0.000436158585794173,mean_price,2023-03-08,2023,3
NO2,3.59103368730422,0.000396480158618529,mean_price,2023-03-08,2023,3
NO2,3.59812126237158,0.000359543724783127,mean_price,2023-03-08,2023,3
NO2,3.60520883743894,0.000324937698033524,mean_price,2023-03-08,2023,3
NO2,3.61229641250629,0.000292619609481943,mean_price,2023-03-08,2023,3
NO2,3.61938398757365,0.000262541992340405,mean_price,2023-03-08,2023,3
NO2,3.62647156264101,0.000235350471012092,mean_price,2023-03-08,2023,3
NO2,3.63355913770837,0.000210269550155662,mean_price,2023-03-08,2023,3
NO2,3.64064671277573,0.00018715471672138,mean_price,2023-03-08,2023,3
NO2,3.64773428784308,0.000165929492130481,mean_price,2023-03-08,2023,3
NO2,3.65482186291044,0.000146665528819761,mean_price,2023-03-08,2023,3
NO2,3.6619094379778,0.000129541494592054,mean_price,2023-03-08,2023,3
NO2,3.66899701304516,0.000113961465748832,mean_price,2023-03-08,2023,3
NO2,3.67608458811252,9.98410528111977e-05,mean_price,2023-03-08,2023,3
NO2,3.68317216317987,8.70962045887158e-05,mean_price,2023-03-08,2023,3
NO2,3.69025973824723,7.5885061375367e-05,mean_price,2023-03-08,2023,3
NO2,3.69734731331459,6.59923974075898e-05,mean_price,2023-03-08,2023,3
NO2,3.70443488838195,5.71384043433574e-05,mean_price,2023-03-08,2023,3
NO2,3.71152246344931,4.92488751512676e-05,mean_price,2023-03-08,2023,3
NO2,3.71861003851666,4.22513511710367e-05,mean_price,2023-03-08,2023,3
NO2,3.72569761358402,3.63060792139102e-05,mean_price,2023-03-08,2023,3
NO2,3.73278518865138,3.10744342500631e-05,mean_price,2023-03-08,2023,3
NO2,3.73987276371874,2.64692711637703e-05,mean_price,2023-03-08,2023,3
NO2,3.7469603387861,2.2435765149117e-05,mean_price,2023-03-08,2023,3
NO2,3.75404791385345,1.89583768515857e-05,mean_price,2023-03-08,2023,3
NO2,3.76113548892081,1.60463358450095e-05,mean_price,2023-03-08,2023,3
NO2,3.76822306398817,1.35121637833948e-05,mean_price,2023-03-08,2023,3
NO2,3.77531063905553,1.13187730479799e-05,mean_price,2023-03-08,2023,3
NO3,-0.0613734655543471,0.000250353818446619,mean_price,2023-03-08,2023,3
NO3,-0.0562325662521489,0.000296979830940065,mean_price,2023-03-08,2023,3
NO3,-0.0510916669499507,0.000352160856652335,mean_price,2023-03-08,2023,3
NO3,-0.0459507676477525,0.000418241020959925,mean_price,2023-03-08,2023,3
NO3,-0.0408098683455543,0.000494389003499481,mean_price,2023-03-08,2023,3
NO3,-0.0356689690433561,0.000581666093873562,mean_price,2023-03-08,2023,3
NO3,-0.030528069741158,0.000682433132770282,mean_price,2023-03-08,2023,3
NO3,-0.0253871704389598,0.000803312966378041,mean_price,2023-03-08,2023,3
NO3,-0.0202462711367616,0.000941441271555793,mean_price,2023-03-08,2023,3
NO3,-0.0151053718345634,0.00109850439592063,mean_price,2023-03-08,2023,3
NO3,-0.0099644725323652,0.00127623149387716,mean_price,2023-03-08,2023,3
NO3,-0.004823573230167,0.00148851886482636,mean_price,2023-03-08,2023,3
NO3,0.000317326072031186,0.00172952488713211,mean_price,2023-03-08,2023,3
NO3,0.00545822537422938,0.00200135707110063,mean_price,2023-03-08,2023,3
NO3,0.0105991246764276,0.00230661318714634,mean_price,2023-03-08,2023,3
NO3,0.0157400239786258,0.00266219551779139,mean_price,2023-03-08,2023,3
NO3,0.0208809232808239,0.00306680446125016,mean_price,2023-03-08,2023,3
NO3,0.0260218225830221,0.0035194297665493,mean_price,2023-03-08,2023,3
NO3,0.0311627218852203,0.00402375601808152,mean_price,2023-03-08,2023,3
NO3,0.0363036211874185,0.00459796750576177,mean_price,2023-03-08,2023,3
NO3,0.0414445204896167,0.00525178799134753,mean_price,2023-03-08,2023,3
NO3,0.0465854197918149,0.0059771540997605,mean_price,2023-03-08,2023,3
NO3,0.0517263190940131,0.00677898737280186,mean_price,2023-03-08,2023,3
NO3,0.0568672183962113,0.00767323428883317,mean_price,2023-03-08,2023,3
NO3,0.0620081176984095,0.00869056907821949,mean_price,2023-03-08,2023,3
NO3,0.0671490170006077,0.00980984768269745,mean_price,2023-03-08,2023,3
NO3,0.0722899163028059,0.0110372361586055,mean_price,2023-03-08,2023,3
NO3,0.077430815605004,0.0123807826998598,mean_price,2023-03-08,2023,3
NO3,0.0825717149072022,0.0139056575105035,mean_price,2023-03-08,2023,3
NO3,0.0877126142094004,0.0155693716237698,mean_price,2023-03-08,2023,3
NO3,0.0928535135115986,0.0173791250211329,mean_price,2023-03-08,2023,3
NO3,0.0979944128137968,0.019342163311946,mean_price,2023-03-08,2023,3
NO3,0.103135312115995,0.0215300913548866,mean_price,2023-03-08,2023,3
NO3,0.108276211418193,0.0239134674447847,mean_price,2023-03-08,2023,3
NO3,0.113417110720391,0.0264851998633338,mean_price,2023-03-08,2023,3
NO3,0.11855801002259,0.0292530351167155,mean_price,2023-03-08,2023,3
NO3,0.123698909324788,0.0322810989810374,mean_price,2023-03-08,2023,3
NO3,0.128839808626986,0.0355734925182264,mean_price,2023-03-08,2023,3
NO3,0.133980707929184,0.0390975899051793,mean_price,2023-03-08,2023,3
NO3,0.139121607231382,0.0428608571041408,mean_price,2023-03-08,2023,3
NO3,0.14426250653358,0.0469100423538943,mean_price,2023-03-08,2023,3
NO3,0.149403405835779,0.0512982472114387,mean_price,2023-03-08,2023,3
NO3,0.154544305137977,0.0559578652323401,mean_price,2023-03-08,2023,3
NO3,0.159685204440175,0.0608950948401801,mean_price,2023-03-08,2023,3
NO3,0.164826103742373,0.0661296937126868,mean_price,2023-03-08,2023,3
NO3,0.169967003044571,0.0717763012339174,mean_price,2023-03-08,2023,3
NO3,0.17510790234677,0.0777249104022732,mean_price,2023-03-08,2023,3
NO3,0.180248801648968,0.0839793972042588,mean_price,2023-03-08,2023,3
NO3,0.185389700951166,0.0905434679232377,mean_price,2023-03-08,2023,3
NO3,0.190530600253364,0.0975448049876232,mean_price,2023-03-08,2023,3
NO3,0.195671499555562,0.104882218510783,mean_price,2023-03-08,2023,3
NO3,0.200812398857761,0.112538234399009,mean_price,2023-03-08,2023,3
NO3,0.205953298159959,0.120513243837798,mean_price,2023-03-08,2023,3
NO3,0.211094197462157,0.128897795891725,mean_price,2023-03-08,2023,3
NO3,0.216235096764355,0.1376486276612,mean_price,2023-03-08,2023,3
NO3,0.221375996066553,0.14671106491912,mean_price,2023-03-08,2023,3
NO3,0.226516895368752,0.156081601028483,mean_price,2023-03-08,2023,3
NO3,0.23165779467095,0.165809923128389,mean_price,2023-03-08,2023,3
NO3,0.236798693973148,0.175908666922203,mean_price,2023-03-08,2023,3
NO3,0.241939593275346,0.186290223192155,mean_price,2023-03-08,2023,3
NO3,0.247080492577544,0.196947090526795,mean_price,2023-03-08,2023,3
NO3,0.252221391879742,0.207891160761021,mean_price,2023-03-08,2023,3
NO3,0.257362291181941,0.219177384333318,mean_price,2023-03-08,2023,3
NO3,0.262503190484139,0.230696481061895,mean_price,2023-03-08,2023,3
NO3,0.267644089786337,0.242437413868492,mean_price,2023-03-08,2023,3
NO3,0.272784989088535,0.254388959632907,mean_price,2023-03-08,2023,3
NO3,0.277925888390733,0.2666097512388,mean_price,2023-03-08,2023,3
NO3,0.283066787692932,0.279000668240456,mean_price,2023-03-08,2023,3
NO3,0.28820768699513,0.291543312395087,mean_price,2023-03-08,2023,3
NO3,0.293348586297328,0.304223999422819,mean_price,2023-03-08,2023,3
NO3,0.298489485599526,0.31705740590805,mean_price,2023-03-08,2023,3
NO3,0.303630384901724,0.329991987390924,mean_price,2023-03-08,2023,3
NO3,0.308771284203923,0.342997989734081,mean_price,2023-03-08,2023,3
NO3,0.313912183506121,0.356060663639349,mean_price,2023-03-08,2023,3
NO3,0.319053082808319,0.369167212944127,mean_price,2023-03-08,2023,3
NO3,0.324193982110517,0.382285419676109,mean_price,2023-03-08,2023,3
NO3,0.329334881412715,0.395392459819618,mean_price,2023-03-08,2023,3
NO3,0.334475780714913,0.408474073203432,mean_price,2023-03-08,2023,3
NO3,0.339616680017112,0.421508627060624,mean_price,2023-03-08,2023,3
NO3,0.34475757931931,0.434453595795359,mean_price,2023-03-08,2023,3
NO3,0.349898478621508,0.447310742547192,mean_price,2023-03-08,2023,3
NO3,0.355039377923706,0.460067761473517,mean_price,2023-03-08,2023,3
NO3,0.360180277225904,0.472711599933441,mean_price,2023-03-08,2023,3
NO3,0.365321176528103,0.485164011321931,mean_price,2023-03-08,2023,3
NO3,0.370462075830301,0.497465132186212,mean_price,2023-03-08,2023,3
NO3,0.375602975132499,0.509605752184044,mean_price,2023-03-08,2023,3
NO3,0.380743874434697,0.521576873362442,mean_price,2023-03-08,2023,3
NO3,0.385884773736895,0.533301223556584,mean_price,2023-03-08,2023,3
NO3,0.391025673039094,0.544811420932423,mean_price,2023-03-08,2023,3
NO3,0.396166572341292,0.556119754425617,mean_price,2023-03-08,2023,3
NO3,0.40130747164349,0.56722097477484,mean_price,2023-03-08,2023,3
NO3,0.406448370945688,0.578055881099489,mean_price,2023-03-08,2023,3
NO3,0.411589270247886,0.588627051910231,mean_price,2023-03-08,2023,3
NO3,0.416730169550085,0.598975768042876,mean_price,2023-03-08,2023,3
NO3,0.421871068852283,0.609100522095227,mean_price,2023-03-08,2023,3
NO3,0.427011968154481,0.618967877062477,mean_price,2023-03-08,2023,3
NO3,0.432152867456679,0.628541364172571,mean_price,2023-03-08,2023,3
NO3,0.437293766758877,0.637891279813455,mean_price,2023-03-08,2023,3
NO3,0.442434666061076,0.647019298141919,mean_price,2023-03-08,2023,3
NO3,0.447575565363274,0.655918915180117,mean_price,2023-03-08,2023,3
NO3,0.452716464665472,0.664515576844611,mean_price,2023-03-08,2023,3
NO3,0.45785736396767,0.67290311400416,mean_price,2023-03-08,2023,3
NO3,0.462998263269868,0.681085422778516,mean_price,2023-03-08,2023,3
NO3,0.468139162572066,0.689066492963943,mean_price,2023-03-08,2023,3
NO3,0.473280061874265,0.696779557252757,mean_price,2023-03-08,2023,3
NO3,0.478420961176463,0.704295333987988,mean_price,2023-03-08,2023,3
NO3,0.483561860478661,0.711631440125181,mean_price,2023-03-08,2023,3
NO3,0.488702759780859,0.718792883918338,mean_price,2023-03-08,2023,3
NO3,0.493843659083057,0.725740765514804,mean_price,2023-03-08,2023,3
NO3,0.498984558385256,0.732504299230068,mean_price,2023-03-08,2023,3
NO3,0.504125457687454,0.739116792245792,mean_price,2023-03-08,2023,3
NO3,0.509266356989652,0.745583268977108,mean_price,2023-03-08,2023,3
NO3,0.51440725629185,0.751885862486589,mean_price,2023-03-08,2023,3
NO3,0.519548155594048,0.758021904083085,mean_price,2023-03-08,2023,3
NO3,0.524689054896247,0.764033910103322,mean_price,2023-03-08,2023,3
NO3,0.529829954198445,0.769926240878379,mean_price,2023-03-08,2023,3
NO3,0.534970853500643,0.775695570021441,mean_price,2023-03-08,2023,3
NO3,0.540111752802841,0.781316685855414,mean_price,2023-03-08,2023,3
NO3,0.545252652105039,0.786836370373317,mean_price,2023-03-08,2023,3
NO3,0.550393551407237,0.792258046917091,mean_price,2023-03-08,2023,3
NO3,0.555534450709436,0.797585083145633,mean_price,2023-03-08,2023,3
NO3,0.560675350011634,0.802785878678947,mean_price,2023-03-08,2023,3
NO3,0.565816249313832,0.80789980742675,mean_price,2023-03-08,2023,3
NO3,0.57095714861603,0.812932383031729,mean_price,2023-03-08,2023,3
NO3,0.576098047918228,0.817886136485006,mean_price,2023-03-08,2023,3
NO3,0.581238947220427,0.822741408105872,mean_price,2023-03-08,2023,3
NO3,0.586379846522625,0.827515776783174,mean_price,2023-03-08,2023,3
NO3,0.591520745824823,0.832221527047494,mean_price,2023-03-08,2023,3
NO3,0.596661645127021,0.836860638376776,mean_price,2023-03-08,2023,3
NO3,0.601802544429219,0.841422481620919,mean_price,2023-03-08,2023,3
