area,mean_price,compensation,type,estimation_date,computation_year,computation_month
NO3,0.797160850694445,0,quantile_0.9,2022-11-29,2022,11
NO3,0.797160850694445,0,quantile_0.95,2022-11-29,2022,11
NO3,0.797160850694445,0,quantile_0.975,2022-11-29,2022,11
NO3,0.797160850694445,0,quantile_0.995,2022-11-29,2022,11
NO3,0.797160850694445,0,lower_bound,2022-11-29,2022,11
NO3,0.797160850694445,0,current_mean,2022-11-29,2022,11
NO4,1,0,pos_comp,2022-11-29,2022,11
NO4,0.442806722222165,0,mean,2022-11-29,2022,11
NO4,0.442806722222222,0,median,2022-11-29,2022,11
NO4,0.442806722222222,0,quantile_0.005,2022-11-29,2022,11
NO4,0.442806722222222,0,quantile_0.025,2022-11-29,2022,11
NO4,0.442806722222222,0,quantile_0.05,2022-11-29,2022,11
NO4,0.442806722222222,0,quantile_0.1,2022-11-29,2022,11
NO4,0.442806722222222,0,quantile_0.25,2022-11-29,2022,11
NO4,0.442806722222222,0,quantile_0.75,2022-11-29,2022,11
NO4,0.442806722222222,0,quantile_0.9,2022-11-29,2022,11
NO4,0.442806722222222,0,quantile_0.95,2022-11-29,2022,11
NO4,0.442806722222222,0,quantile_0.975,2022-11-29,2022,11
NO4,0.442806722222222,0,quantile_0.995,2022-11-29,2022,11
NO4,0.442806722222222,0,lower_bound,2022-11-29,2022,11
NO4,0.442806722222222,0,current_mean,2022-11-29,2022,11
NO5,1,1,pos_comp,2022-11-29,2022,11
NO5,1.40680086805527,0.47862078124999,mean,2022-11-29,2022,11
NO5,1.40680086805556,0.47862078125,median,2022-11-29,2022,11
NO5,1.40680086805556,0.47862078125,quantile_0.005,2022-11-29,2022,11
NO5,1.40680086805556,0.47862078125,quantile_0.025,2022-11-29,2022,11
NO5,1.40680086805556,0.47862078125,quantile_0.05,2022-11-29,2022,11
NO5,1.40680086805556,0.47862078125,quantile_0.1,2022-11-29,2022,11
NO5,1.40680086805556,0.47862078125,quantile_0.25,2022-11-29,2022,11
NO5,1.40680086805556,0.47862078125,quantile_0.75,2022-11-29,2022,11
NO5,1.40680086805556,0.47862078125,quantile_0.9,2022-11-29,2022,11
NO5,1.40680086805556,0.47862078125,quantile_0.95,2022-11-29,2022,11
NO5,1.40680086805556,0.47862078125,quantile_0.975,2022-11-29,2022,11
NO5,1.40680086805556,0.47862078125,quantile_0.995,2022-11-29,2022,11
NO5,1.40680086805556,0.47862078125,lower_bound,2022-11-29,2022,11
NO5,1.40680086805556,0.47862078125,current_mean,2022-11-29,2022,11
NO1,1,1,pos_comp,2022-11-30,2022,12
NO1,4.50826905414967,3.26994214873469,mean,2022-11-30,2022,12
NO1,4.50030907343673,3.26277816609305,median,2022-11-30,2022,12
NO1,2.70465846537497,1.64669261883747,quantile_0.005,2022-11-30,2022,12
NO1,3.1014229156239,2.00378062406151,quantile_0.025,2022-11-30,2022,12
NO1,3.33608810362167,2.2149792932595,quantile_0.05,2022-11-30,2022,12
NO1,3.58882488902027,2.44244240011824,quantile_0.1,2022-11-30,2022,12
NO1,4.01921505947162,2.82979355352446,quantile_0.25,2022-11-30,2022,12
NO1,4.99395017172757,3.70705515455482,quantile_0.75,2022-11-30,2022,12
NO1,5.43185280751502,4.10116752676352,quantile_0.9,2022-11-30,2022,12
NO1,5.70611814855002,4.34800633369501,quantile_0.95,2022-11-30,2022,12
NO1,5.92940008081993,4.54896007273794,quantile_0.975,2022-11-30,2022,12
NO1,6.32310997846262,4.90329898061636,quantile_0.995,2022-11-30,2022,12
NO1,0.140989213709677,0,lower_bound,2022-11-30,2022,12
NO1,4.370665625,3.1460990625,current_mean,2022-11-30,2022,12
NO2,1,1,pos_comp,2022-11-30,2022,12
NO2,4.1608625390829,2.95727628517463,mean,2022-11-30,2022,12
NO2,4.15906814382856,2.9556613294457,median,2022-11-30,2022,12
NO2,2.46611176079544,1.4320005847159,quantile_0.005,2022-11-30,2022,12
NO2,2.87530195764216,1.80027176187795,quantile_0.025,2022-11-30,2022,12
NO2,3.05948317228293,1.96603485505463,quantile_0.05,2022-11-30,2022,12
NO2,3.29712729958765,2.17991456962888,quantile_0.1,2022-11-30,2022,12
NO2,3.70975940131428,2.55128346118286,quantile_0.25,2022-11-30,2022,12
NO2,4.61712825971137,3.36791543374023,quantile_0.75,2022-11-30,2022,12
NO2,5.01363588722427,3.72477229850184,quantile_0.9,2022-11-30,2022,12
NO2,5.25881527297221,3.94543374567499,quantile_0.95,2022-11-30,2022,12
NO2,5.48485624819178,4.14887062337261,quantile_0.975,2022-11-30,2022,12
NO2,5.88842164290799,4.51207947861719,quantile_0.995,2022-11-30,2022,12
NO2,0.140989213709677,0,lower_bound,2022-11-30,2022,12
NO2,4.370665625,3.1460990625,current_mean,2022-11-30,2022,12
NO3,1,1,pos_comp,2022-11-30,2022,12
NO3,4.2903890625177,3.07385015626592,mean,2022-11-30,2022,12
NO3,4.29498379648586,3.07798541683727,median,2022-11-30,2022,12
NO3,2.70826571574644,1.6499391441718,quantile_0.005,2022-11-30,2022,12
NO3,3.08972858460793,1.99325572614714,quantile_0.025,2022-11-30,2022,12
NO3,3.27234450388346,2.15761005349511,quantile_0.05,2022-11-30,2022,12
NO3,3.50351503577301,2.36566353219571,quantile_0.1,2022-11-30,2022,12
NO3,3.87645121408842,2.70130609267958,quantile_0.25,2022-11-30,2022,12
NO3,4.69635536458486,3.43921982812637,quantile_0.75,2022-11-30,2022,12
NO3,5.06822750201985,3.77390475181787,quantile_0.9,2022-11-30,2022,12
NO3,5.28811640348658,3.97180476313792,quantile_0.95,2022-11-30,2022,12
NO3,5.46054589518902,4.12699130567011,quantile_0.975,2022-11-30,2022,12
NO3,5.86099234811053,4.48739311329948,quantile_0.995,2022-11-30,2022,12
NO3,0.13795717405914,0,lower_bound,2022-11-30,2022,12
NO3,4.27667239583333,3.06150515625,current_mean,2022-11-30,2022,12
NO4,1,0.9733,pos_comp,2022-11-30,2022,12
NO4,1.73204484443461,0.774973320653545,mean,2022-11-30,2022,12
NO4,1.73402899845656,0.773126098610902,median,2022-11-30,2022,12
NO4,0.620541720581899,0,quantile_0.005,2022-11-30,2022,12
NO4,0.860579919468015,0,quantile_0.025,2022-11-30,2022,12
NO4,1.00253682036502,0.11478313832852,quantile_0.05,2022-11-30,2022,12
NO4,1.16471119914018,0.260740079226162,quantile_0.1,2022-11-30,2022,12
NO4,1.43293358886918,0.502140229982259,quantile_0.25,2022-11-30,2022,12
NO4,2.03355610959537,1.04270049863583,quantile_0.75,2022-11-30,2022,12
NO4,2.29567991112478,1.2786119200123,quantile_0.9,2022-11-30,2022,12
NO4,2.4523444376043,1.41960999384387,quantile_0.95,2022-11-30,2022,12
NO4,2.60611178289516,1.55800060460565,quantile_0.975,2022-11-30,2022,12
NO4,2.87821899442234,1.80289709498011,quantile_0.995,2022-11-30,2022,12
NO4,0.0553986155913977,0,lower_bound,2022-11-30,2022,12
NO4,1.71735708333333,0.758121374999997,current_mean,2022-11-30,2022,12
NO5,1,1,pos_comp,2022-11-30,2022,12
NO5,4.46059155094896,3.22703239585406,mean,2022-11-30,2022,12
NO5,4.45763946321412,3.22437551689271,median,2022-11-30,2022,12
NO5,2.97177562150288,1.88709805935259,quantile_0.005,2022-11-30,2022,12
NO5,3.32586651130691,2.20577986017622,quantile_0.025,2022-11-30,2022,12
NO5,3.48811614486744,2.3518045303807,quantile_0.05,2022-11-30,2022,12
NO5,3.71613394943585,2.55702055449226,quantile_0.1,2022-11-30,2022,12
NO5,4.06379362770571,2.86991426493514,quantile_0.25,2022-11-30,2022,12
NO5,4.86071914208872,3.58714722787985,quantile_0.75,2022-11-30,2022,12
NO5,5.21542449883754,3.90638204895378,quantile_0.9,2022-11-30,2022,12
NO5,5.40670866715109,4.07853780043598,quantile_0.95,2022-11-30,2022,12
NO5,5.59902284965736,4.25162056469162,quantile_0.975,2022-11-30,2022,12
NO5,5.981553153894,4.5958978385046,quantile_0.995,2022-11-30,2022,12
NO5,0.140989213709677,0,lower_bound,2022-11-30,2022,12
NO5,4.370665625,3.1460990625,current_mean,2022-11-30,2022,12
NO1,1,1,pos_comp,2022-12-01,2022,12
NO1,4.39847337847758,3.17112604062986,mean,2022-12-01,2022,12
NO1,4.39803289095361,3.17072960185825,median,2022-12-01,2022,12
NO1,2.68836821003477,1.63203138903129,quantile_0.005,2022-12-01,2022,12
NO1,3.06092804065405,1.96733523658865,quantile_0.025,2022-12-01,2022,12
NO1,3.2772702700013,2.16204324300117,quantile_0.05,2022-12-01,2022,12
NO1,3.539933308461,2.3984399776149,quantile_0.1,2022-12-01,2022,12
NO1,3.93835584202179,2.75702025781961,quantile_0.25,2022-12-01,2022,12
NO1,4.85988789660105,3.58639910694095,quantile_0.75,2022-12-01,2022,12
NO1,5.25806835712906,3.94476152141616,quantile_0.9,2022-12-01,2022,12
NO1,5.52570930103929,4.18563837093536,quantile_0.95,2022-12-01,2022,12
NO1,5.74833754716647,4.38600379244983,quantile_0.975,2022-12-01,2022,12
NO1,6.16504231512228,4.76103808361006,quantile_0.995,2022-12-01,2022,12
NO1,0.272032946908602,0,lower_bound,2022-12-01,2022,12
NO1,4.21651067708333,3.007359609375,current_mean,2022-12-01,2022,12
NO2,1,1,pos_comp,2022-12-01,2022,12
NO2,4.17181391210368,2.96713252089333,mean,2022-12-01,2022,12
NO2,4.16869184814065,2.96432266332658,median,2022-12-01,2022,12
NO2,2.57180375617735,1.52712338055962,quantile_0.005,2022-12-01,2022,12
NO2,2.93859658931931,1.85723693038738,quantile_0.025,2022-12-01,2022,12
NO2,3.12163919149859,2.02197527234873,quantile_0.05,2022-12-01,2022,12
NO2,3.35389483883411,2.2310053549507,quantile_0.1,2022-12-01,2022,12
NO2,3.74297823869944,2.5811804148295,quantile_0.25,2022-12-01,2022,12
NO2,4.60022401908342,3.35270161717508,quantile_0.75,2022-12-01,2022,12
NO2,4.98460399107815,3.69864359197033,quantile_0.9,2022-12-01,2022,12
NO2,5.23243588809138,3.92169229928224,quantile_0.95,2022-12-01,2022,12
NO2,5.44149076195994,4.10984168576394,quantile_0.975,2022-12-01,2022,12
NO2,5.80767507340215,4.43940756606193,quantile_0.995,2022-12-01,2022,12
NO2,0.272032946908602,0,lower_bound,2022-12-01,2022,12
NO2,4.21651067708333,3.007359609375,current_mean,2022-12-01,2022,12
NO3,1,1,pos_comp,2022-12-01,2022,12
NO3,3.54533332848,2.40329999563201,mean,2022-12-01,2022,12
NO3,3.55105653666226,2.40845088299604,median,2022-12-01,2022,12
NO3,2.02953624176734,1.03908261759061,quantile_0.005,2022-12-01,2022,12
NO3,2.41421231120541,1.38529108008487,quantile_0.025,2022-12-01,2022,12
NO3,2.59487186576279,1.54788467918651,quantile_0.05,2022-12-01,2022,12
NO3,2.80379668382451,1.73591701544206,quantile_0.1,2022-12-01,2022,12
NO3,3.15552852320333,2.052475670883,quantile_0.25,2022-12-01,2022,12
NO3,3.93923015241068,2.75780713716961,quantile_0.75,2022-12-01,2022,12
NO3,4.28594113291044,3.0698470196194,quantile_0.9,2022-12-01,2022,12
NO3,4.47892568701403,3.24353311831263,quantile_0.95,2022-12-01,2022,12
NO3,4.66938252984541,3.41494427686087,quantile_0.975,2022-12-01,2022,12
NO3,5.02645834007303,3.73631250606573,quantile_0.995,2022-12-01,2022,12
NO3,0.250690692204301,0,lower_bound,2022-12-01,2022,12
NO3,3.88570572916667,2.70963515625,current_mean,2022-12-01,2022,12
NO4,1,0.4845,pos_comp,2022-12-01,2022,12
NO4,0.879970532454439,0.147178343899809,mean,2022-12-01,2022,12
NO4,0.857718760639296,0,median,2022-12-01,2022,12
NO4,0.157848818317598,0,quantile_0.005,2022-12-01,2022,12
NO4,0.219875135060033,0,quantile_0.025,2022-12-01,2022,12
NO4,0.27369951529009,0,quantile_0.05,2022-12-01,2022,12
NO4,0.363361511490263,0,quantile_0.1,2022-12-01,2022,12
NO4,0.579169876803106,0,quantile_0.25,2022-12-01,2022,12
NO4,1.15552893929146,0.25247604536231,quantile_0.75,2022-12-01,2022,12
NO4,1.40625858519773,0.478132726677958,quantile_0.9,2022-12-01,2022,12
NO4,1.55625288899622,0.613127600096597,quantile_0.95,2022-12-01,2022,12
NO4,1.68532548536032,0.729292936824287,quantile_0.975,2022-12-01,2022,12
NO4,1.93173550708905,0.951061956380145,quantile_0.995,2022-12-01,2022,12
NO4,0.0818109408602149,0,lower_bound,2022-12-01,2022,12
NO4,1.26806958333333,0.353762624999998,current_mean,2022-12-01,2022,12
NO5,1,1,pos_comp,2022-12-01,2022,12
NO5,4.32893884419261,3.10854495977335,mean,2022-12-01,2022,12
NO5,4.32307530005659,3.10326777005094,median,2022-12-01,2022,12
NO5,2.89439386223267,1.8174544760094,quantile_0.005,2022-12-01,2022,12
NO5,3.22512292867605,2.11511063580845,quantile_0.025,2022-12-01,2022,12
NO5,3.39316950702346,2.26635255632111,quantile_0.05,2022-12-01,2022,12
NO5,3.61196743015386,2.46327068713848,quantile_0.1,2022-12-01,2022,12
NO5,3.95108005687481,2.76847205118733,quantile_0.25,2022-12-01,2022,12
NO5,4.70725305029896,3.44902774526906,quantile_0.75,2022-12-01,2022,12
NO5,5.05696140090591,3.76376526081532,quantile_0.9,2022-12-01,2022,12
NO5,5.25324131130899,3.94041718017809,quantile_0.95,2022-12-01,2022,12
NO5,5.43120882902692,4.10058794612423,quantile_0.975,2022-12-01,2022,12
NO5,5.75404990517313,4.39114491465582,quantile_0.995,2022-12-01,2022,12
NO5,0.272032946908602,0,lower_bound,2022-12-01,2022,12
NO5,4.21651067708333,3.007359609375,current_mean,2022-12-01,2022,12
NO1,1,1,pos_comp,2022-12-02,2022,12
NO1,4.0325681276924,2.84181131492317,mean,2022-12-02,2022,12
NO1,4.03366593298233,2.8427993396841,median,2022-12-02,2022,12
NO1,2.37337363803546,1.34853627423192,quantile_0.005,2022-12-02,2022,12
NO1,2.77064343752165,1.70607909376948,quantile_0.025,2022-12-02,2022,12
NO1,2.97898880452879,1.89358992407591,quantile_0.05,2022-12-02,2022,12
NO1,3.21909955532961,2.10968959979665,quantile_0.1,2022-12-02,2022,12
NO1,3.60297581785986,2.45517823607387,quantile_0.25,2022-12-02,2022,12
NO1,4.46611527826993,3.23200375044294,quantile_0.75,2022-12-02,2022,12
NO1,4.846583748433,3.5744253735897,quantile_0.9,2022-12-02,2022,12
NO1,5.09465646350883,3.79769081715795,quantile_0.95,2022-12-02,2022,12
NO1,5.2849298963301,3.96893690669709,quantile_0.975,2022-12-02,2022,12
NO1,5.67153426635646,4.31688083972082,quantile_0.995,2022-12-02,2022,12
NO1,0.380429233870968,0,lower_bound,2022-12-02,2022,12
NO1,3.93110208333333,2.750491875,current_mean,2022-12-02,2022,12
NO2,1,1,pos_comp,2022-12-02,2022,12
NO2,4.01724518198893,2.82802066379003,mean,2022-12-02,2022,12
NO2,4.01353229975449,2.82467906977904,median,2022-12-02,2022,12
NO2,2.49683171734377,1.45964854560939,quantile_0.005,2022-12-02,2022,12
NO2,2.83458016777087,1.76362215099378,quantile_0.025,2022-12-02,2022,12
NO2,3.0200229619117,1.93052066572053,quantile_0.05,2022-12-02,2022,12
NO2,3.24450585287979,2.13255526759181,quantile_0.1,2022-12-02,2022,12
NO2,3.60135239158076,2.45371715242268,quantile_0.25,2022-12-02,2022,12
NO2,4.42421239766701,3.19429115790031,quantile_0.75,2022-12-02,2022,12
NO2,4.79885369370741,3.53146832433667,quantile_0.9,2022-12-02,2022,12
NO2,5.01227025356568,3.72354322820912,quantile_0.95,2022-12-02,2022,12
NO2,5.21675746842254,3.90758172158029,quantile_0.975,2022-12-02,2022,12
NO2,5.57302788796717,4.22822509917046,quantile_0.995,2022-12-02,2022,12
NO2,0.380429233870968,0,lower_bound,2022-12-02,2022,12
NO2,3.93110208333333,2.750491875,current_mean,2022-12-02,2022,12
NO3,1,1,pos_comp,2022-12-02,2022,12
NO3,3.44390079632473,2.31201071669226,mean,2022-12-02,2022,12
NO3,3.4422057500826,2.31048517507434,median,2022-12-02,2022,12
NO3,2.03776059852996,1.04648453867696,quantile_0.005,2022-12-02,2022,12
NO3,2.3602047099591,1.33668423896319,quantile_0.025,2022-12-02,2022,12
NO3,2.52967990800597,1.48921191720537,quantile_0.05,2022-12-02,2022,12
NO3,2.74703995210828,1.68483595689745,quantile_0.1,2022-12-02,2022,12
NO3,3.06184270202442,1.96815843182198,quantile_0.25,2022-12-02,2022,12
NO3,3.82112011338592,2.65150810204732,quantile_0.75,2022-12-02,2022,12
NO3,4.15454595691065,2.95159136121959,quantile_0.9,2022-12-02,2022,12
NO3,4.35256357768882,3.12980721991994,quantile_0.95,2022-12-02,2022,12
NO3,4.51825736906931,3.27893163216238,quantile_0.975,2022-12-02,2022,12
NO3,4.86168700688792,3.58801830619912,quantile_0.995,2022-12-02,2022,12
NO3,0.359086979166666,0,lower_bound,2022-12-02,2022,12
NO3,3.71056545138889,2.55200890625,current_mean,2022-12-02,2022,12
NO4,1,0.4295,pos_comp,2022-12-02,2022,12
NO4,0.824867562397493,0.113805196856938,mean,2022-12-02,2022,12
NO4,0.804814785979354,0,median,2022-12-02,2022,12
NO4,0.169618884192509,0,quantile_0.005,2022-12-02,2022,12
NO4,0.226893475891979,0,quantile_0.025,2022-12-02,2022,12
NO4,0.273330516220174,0,quantile_0.05,2022-12-02,2022,12
NO4,0.350843666090557,0,quantile_0.1,2022-12-02,2022,12
NO4,0.542714976525387,0,quantile_0.25,2022-12-02,2022,12
NO4,1.070740494159,0.176166444743097,quantile_0.75,2022-12-02,2022,12
NO4,1.31338771094264,0.394548939848377,quantile_0.9,2022-12-02,2022,12
NO4,1.46248006269963,0.528732056429664,quantile_0.95,2022-12-02,2022,12
NO4,1.599355232074,0.651919708866603,quantile_0.975,2022-12-02,2022,12
NO4,1.86227566163093,0.88854809546784,quantile_0.995,2022-12-02,2022,12
NO4,0.105929059139785,0,lower_bound,2022-12-02,2022,12
NO4,1.09460027777778,0.197640249999999,current_mean,2022-12-02,2022,12
NO5,1,1,pos_comp,2022-12-02,2022,12
NO5,3.9425310102702,2.7607779092432,mean,2022-12-02,2022,12
NO5,3.93889417857649,2.75750476071884,median,2022-12-02,2022,12
NO5,2.57505510839453,1.53004959755508,quantile_0.005,2022-12-02,2022,12
NO5,2.89866225255991,1.82129602730392,quantile_0.025,2022-12-02,2022,12
NO5,3.06813177957766,1.97381860161989,quantile_0.05,2022-12-02,2022,12
NO5,3.2580381451599,2.14473433064391,quantile_0.1,2022-12-02,2022,12
NO5,3.58056507323232,2.43500856590909,quantile_0.25,2022-12-02,2022,12
NO5,4.31252668417415,3.09377401575674,quantile_0.75,2022-12-02,2022,12
NO5,4.62192586186847,3.37223327568163,quantile_0.9,2022-12-02,2022,12
NO5,4.80902548703048,3.54062293832743,quantile_0.95,2022-12-02,2022,12
NO5,4.99431867468967,3.7073868072207,quantile_0.975,2022-12-02,2022,12
NO5,5.32098668723052,4.00138801850747,quantile_0.995,2022-12-02,2022,12
NO5,0.380429233870968,0,lower_bound,2022-12-02,2022,12
NO5,3.93110208333333,2.750491875,current_mean,2022-12-02,2022,12
NO1,1,1,pos_comp,2022-12-03,2022,12
NO1,4.00058590197975,2.81302731178178,mean,2022-12-03,2022,12
NO1,3.99391669761998,2.80702502785799,median,2022-12-03,2022,12
NO1,2.47449688606193,1.43954719745574,quantile_0.005,2022-12-03,2022,12
NO1,2.79960883724688,1.7321479535222,quantile_0.025,2022-12-03,2022,12
NO1,2.99571535462286,1.90864381916057,quantile_0.05,2022-12-03,2022,12
NO1,3.22189600850069,2.11220640765062,quantile_0.1,2022-12-03,2022,12
NO1,3.58280099147894,2.43702089233105,quantile_0.25,2022-12-03,2022,12
NO1,4.4197237966118,3.19025141695062,quantile_0.75,2022-12-03,2022,12
NO1,4.78938776560783,3.52294898904704,quantile_0.9,2022-12-03,2022,12
NO1,5.00269760386543,3.71492784347889,quantile_0.95,2022-12-03,2022,12
NO1,5.20507685118868,3.89706916606982,quantile_0.975,2022-12-03,2022,12
NO1,5.57798219984588,4.23268397986129,quantile_0.995,2022-12-03,2022,12
NO1,0.489774227150538,0,lower_bound,2022-12-03,2022,12
NO1,3.79575026041667,2.628675234375,current_mean,2022-12-03,2022,12
NO2,1,1,pos_comp,2022-12-03,2022,12
NO2,4.05360347445652,2.86074312701088,mean,2022-12-03,2022,12
NO2,4.05451216699464,2.86156095029518,median,2022-12-03,2022,12
NO2,2.54678870788537,1.50460983709684,quantile_0.005,2022-12-03,2022,12
NO2,2.90849161966844,1.83014245770159,quantile_0.025,2022-12-03,2022,12
NO2,3.09093010212798,1.99433709191518,quantile_0.05,2022-12-03,2022,12
NO2,3.30614122943298,2.18802710648968,quantile_0.1,2022-12-03,2022,12
NO2,3.66389105366187,2.51000194829568,quantile_0.25,2022-12-03,2022,12
NO2,4.45023504847698,3.21771154362928,quantile_0.75,2022-12-03,2022,12
NO2,4.80042057754538,3.53287851979084,quantile_0.9,2022-12-03,2022,12
NO2,5.02313682847181,3.73332314562463,quantile_0.95,2022-12-03,2022,12
NO2,5.22159314712337,3.91193383241104,quantile_0.975,2022-12-03,2022,12
NO2,5.54150613566706,4.19985552210035,quantile_0.995,2022-12-03,2022,12
NO2,0.489774227150538,0,lower_bound,2022-12-03,2022,12
NO2,3.79575026041667,2.628675234375,current_mean,2022-12-03,2022,12
NO3,1,1,pos_comp,2022-12-03,2022,12
NO3,3.45517867835777,2.32216081052198,mean,2022-12-03,2022,12
NO3,3.45995925623245,2.3264633306092,median,2022-12-03,2022,12
NO3,2.11001572753534,1.11151415478181,quantile_0.005,2022-12-03,2022,12
NO3,2.42602549345785,1.39592294411206,quantile_0.025,2022-12-03,2022,12
NO3,2.57633797936855,1.5312041814317,quantile_0.05,2022-12-03,2022,12
NO3,2.77136444081056,1.7067279967295,quantile_0.1,2022-12-03,2022,12
NO3,3.09495661450949,1.99796095305854,quantile_0.25,2022-12-03,2022,12
NO3,3.80755227685548,2.63929704916994,quantile_0.75,2022-12-03,2022,12
NO3,4.13991441697924,2.93842297528131,quantile_0.9,2022-12-03,2022,12
NO3,4.32687953007356,3.1066915770662,quantile_0.95,2022-12-03,2022,12
NO3,4.48134127439305,3.24570714695374,quantile_0.975,2022-12-03,2022,12
NO3,4.81801263674553,3.54871137307098,quantile_0.995,2022-12-03,2022,12
NO3,0.468613676075269,0,lower_bound,2022-12-03,2022,12
NO3,3.63175598958333,2.481080390625,current_mean,2022-12-03,2022,12
NO4,1,0.3775,pos_comp,2022-12-03,2022,12
NO4,0.779446515756616,0.0881827977395607,mean,2022-12-03,2022,12
NO4,0.761398552322959,0,median,2022-12-03,2022,12
NO4,0.18118658978471,0,quantile_0.005,2022-12-03,2022,12
NO4,0.224906437133451,0,quantile_0.025,2022-12-03,2022,12
NO4,0.265935373993847,0,quantile_0.05,2022-12-03,2022,12
NO4,0.334380089787825,0,quantile_0.1,2022-12-03,2022,12
NO4,0.515851346469227,0,quantile_0.25,2022-12-03,2022,12
NO4,1.01094564050839,0.122351076457555,quantile_0.75,2022-12-03,2022,12
NO4,1.23827601962101,0.326948417658907,quantile_0.9,2022-12-03,2022,12
NO4,1.3739077166335,0.449016944970146,quantile_0.95,2022-12-03,2022,12
NO4,1.48592497339424,0.549832476054817,quantile_0.975,2022-12-03,2022,12
NO4,1.7079204420141,0.749628397812685,quantile_0.995,2022-12-03,2022,12
NO4,0.129002849462366,0,lower_bound,2022-12-03,2022,12
NO4,0.999772083333333,0.112294874999999,current_mean,2022-12-03,2022,12
NO5,1,1,pos_comp,2022-12-03,2022,12
NO5,3.90015516401538,2.72263964761386,mean,2022-12-03,2022,12
NO5,3.89827428536563,2.72094685682906,median,2022-12-03,2022,12
NO5,2.59275493110836,1.54597943799752,quantile_0.005,2022-12-03,2022,12
NO5,2.92369463753867,1.8438251737848,quantile_0.025,2022-12-03,2022,12
NO5,3.0832268164058,1.98740413476522,quantile_0.05,2022-12-03,2022,12
NO5,3.26043158320565,2.14688842488509,quantile_0.1,2022-12-03,2022,12
NO5,3.55316595997062,2.41034936397356,quantile_0.25,2022-12-03,2022,12
NO5,4.24089222211777,3.02930299990599,quantile_0.75,2022-12-03,2022,12
NO5,4.55052942698478,3.3079764842863,quantile_0.9,2022-12-03,2022,12
NO5,4.72988364574007,3.46939528116607,quantile_0.95,2022-12-03,2022,12
NO5,4.87784740987558,3.60256266888803,quantile_0.975,2022-12-03,2022,12
NO5,5.20232068933303,3.89458862039973,quantile_0.995,2022-12-03,2022,12
NO5,0.489774227150538,0,lower_bound,2022-12-03,2022,12
NO5,3.79575026041667,2.628675234375,current_mean,2022-12-03,2022,12
NO1,1,1,pos_comp,2022-12-04,2022,12
NO1,3.86825382494728,2.69392844245255,mean,2022-12-04,2022,12
NO1,3.86843260292585,2.69408934263327,median,2022-12-04,2022,12
NO1,2.38416332791926,1.35824699512733,quantile_0.005,2022-12-04,2022,12
NO1,2.75180772687776,1.68912695418998,quantile_0.025,2022-12-04,2022,12
NO1,2.91569562613742,1.83662606352368,quantile_0.05,2022-12-04,2022,12
NO1,3.14338818675745,2.04154936808171,quantile_0.1,2022-12-04,2022,12
NO1,3.47860931285367,2.3432483815683,quantile_0.25,2022-12-04,2022,12
NO1,4.25723174994403,3.04400857494963,quantile_0.75,2022-12-04,2022,12
NO1,4.59852136025493,3.35116922422943,quantile_0.9,2022-12-04,2022,12
NO1,4.82160557847266,3.55194502062539,quantile_0.95,2022-12-04,2022,12
NO1,5.00863150244053,3.72026835219648,quantile_0.975,2022-12-04,2022,12
NO1,5.3057075604112,3.98763680437008,quantile_0.995,2022-12-04,2022,12
NO1,0.606882342069893,0,lower_bound,2022-12-04,2022,12
NO1,3.76267052083333,2.59890346875,current_mean,2022-12-04,2022,12
NO2,1,1,pos_comp,2022-12-04,2022,12
NO2,3.89498052043707,2.71798246839338,mean,2022-12-04,2022,12
NO2,3.89132207156413,2.71468986440772,median,2022-12-04,2022,12
NO2,2.49514797553662,1.45813317798296,quantile_0.005,2022-12-04,2022,12
NO2,2.82660335488458,1.75644301939612,quantile_0.025,2022-12-04,2022,12
NO2,2.98385620715805,1.89797058644224,quantile_0.05,2022-12-04,2022,12
NO2,3.20342968177733,2.0955867135996,quantile_0.1,2022-12-04,2022,12
NO2,3.51773319600757,2.37845987640682,quantile_0.25,2022-12-04,2022,12
NO2,4.27191401910667,3.057222617196,quantile_0.75,2022-12-04,2022,12
NO2,4.60870544442246,3.36033489998021,quantile_0.9,2022-12-04,2022,12
NO2,4.80520551455232,3.53718496309709,quantile_0.95,2022-12-04,2022,12
NO2,4.96719373925267,3.68297436532741,quantile_0.975,2022-12-04,2022,12
NO2,5.32125443224533,4.0016289890208,quantile_0.995,2022-12-04,2022,12
NO2,0.606882342069893,0,lower_bound,2022-12-04,2022,12
NO2,3.76267052083333,2.59890346875,current_mean,2022-12-04,2022,12
NO3,1,1,pos_comp,2022-12-04,2022,12
NO3,2.6942624238753,1.63733618148777,mean,2022-12-04,2022,12
NO3,2.69976406696556,1.642287660269,median,2022-12-04,2022,12
NO3,1.40789976912598,0.479609792213383,quantile_0.005,2022-12-04,2022,12
NO3,1.71183631109531,0.753152679985776,quantile_0.025,2022-12-04,2022,12
NO3,1.86108687743471,0.887478189691239,quantile_0.05,2022-12-04,2022,12
NO3,2.04941661488097,1.05697495339288,quantile_0.1,2022-12-04,2022,12
NO3,2.35244021366645,1.32969619229981,quantile_0.25,2022-12-04,2022,12
NO3,3.03676003973829,1.94558403576446,quantile_0.75,2022-12-04,2022,12
NO3,3.33732926096685,2.21609633487017,quantile_0.9,2022-12-04,2022,12
NO3,3.50803697698887,2.36973327928998,quantile_0.95,2022-12-04,2022,12
NO3,3.65160773961581,2.49894696565422,quantile_0.975,2022-12-04,2022,12
