postnr,nettselskap,prisomraade,intersection_area
3628,MIDTNETT AS,NO 1,20842.5545101027
3628,STANNUM AS,NO 2,8285.97787297629
3629,NORE ENERGI AS,NO 5,314861034.590396
3629,MIDTNETT AS,NO 1,12302.4396143302
3629,ROLLAG ELEKTRISITETSVERK AS,NO 1,7316.25036771952
3629,STANNUM AS,NO 2,2164.923900807
3630,NORE ENERGI AS,NO 5,320499415.380906
3630,UVDAL KRAFTFORSYNING SA,NO 5,2249390.70884267
3630,HALLINGDAL KRAFTNETT A/S,NO 5,65495.8484995393
3630,MIDTNETT AS,NO 1,42318.5334090589
3632,UVDAL KRAFTFORSYNING SA,NO 5,1728805753.16398
3632,NORE ENERGI AS,NO 5,18746401.3193526
3632,HALLINGDAL KRAFTNETT A/S,NO 5,228521.116028556
3632,RK NETT AS,NO 2,14677.6263604462
3632,INDRE HORDALAND KRAFTNETT AS,NO 5,10022.3934825347
3632,STANNUM AS,NO 2,7152.97379279611
3647,GLITRE ENERGI NETT AS,NO 2,65350207.3025747
3647,GLITRE ENERGI NETT AS,NO 1,22303173.6483474
3647,LEDE AS,NO 2,5613.12727372126
3648,GLITRE ENERGI NETT AS,NO 1,105504653.56385
3648,GLITRE ENERGI NETT AS,NO 2,35242385.1618012
3648,LEDE AS,NO 2,17116216.2402258
3650,STANNUM AS,NO 2,417094906.236103
3650,NORE ENERGI AS,NO 5,334175.917727904
3650,ROLLAG ELEKTRISITETSVERK AS,NO 1,48661.2111914872
3650,UVDAL KRAFTFORSYNING SA,NO 5,29826.1072744923
3652,STANNUM AS,NO 2,273824497.899872
3652,EVERKET AS,NO 2,1056505.84675479
3652,ROLLAG ELEKTRISITETSVERK AS,NO 1,5656.9799737444
3652,MIDTNETT AS,NO 1,1150.79697885512
3656,STANNUM AS,NO 2,887529472.484129
3656,RK NETT AS,NO 2,65384.7449186742
3656,UVDAL KRAFTFORSYNING SA,NO 5,7263.32480466597
3658,STANNUM AS,NO 2,131256378.843429
3658,LEDE AS,NO 2,211.99091521441
3660,STANNUM AS,NO 2,324496487.361133
3660,LEDE AS,NO 2,23416.7632317787
3660,RK NETT AS,NO 2,4444.8384989187
3674,EVERKET AS,NO 2,2189469.68783458
3675,EVERKET AS,NO 2,6474786.33875454
3676,EVERKET AS,NO 2,12664302.168399
3677,EVERKET AS,NO 2,247893625.834379
3677,FØRE AS,NO 2,95137.6739993559
3677,LEDE AS,NO 2,36274.8974801037
3677,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,2482.13838857785
3678,EVERKET AS,NO 2,1129841.41161059
3679,EVERKET AS,NO 2,3526666.67769961
3680,EVERKET AS,NO 2,296905899.576288
3680,STANNUM AS,NO 2,24668.0050935449
3680,MIDTNETT AS,NO 1,6963.56267897601
3680,GLITRE ENERGI NETT AS,NO 1,3325.15608090381
3681,EVERKET AS,NO 2,925339.609550006
3683,FØRE AS,NO 2,92663047.8139586
3683,EVERKET AS,NO 2,15402845.4954495
3683,GLITRE ENERGI NETT AS,NO 1,865761.825349578
3683,LEDE AS,NO 2,1974.98617954269
3684,EVERKET AS,NO 2,37330714.607567
3684,EVERKET AS,NO 1,1392101.52559497
3684,GLITRE ENERGI NETT AS,NO 1,3035.05592797438
3684,FØRE AS,NO 2,581.88725334541
3690,LEDE AS,NO 2,331912493.383711
3690,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,8295.18487395017
3690,STANNUM AS,NO 2,3060.69377239095
3691,EVERKET AS,NO 2,269626586.593256
3691,LEDE AS,NO 2,578440.345711815
3691,STANNUM AS,NO 2,6467.03443805711
3692,LEDE AS,NO 2,197752647.78577
3692,EVERKET AS,NO 2,363033.179509774
3692,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,533.141621714589
3697,LEDE AS,NO 2,263074047.553052
3697,STANNUM AS,NO 2,214593.618189222
3697,EVERKET AS,NO 2,111.472599029634
3710,LEDE AS,NO 2,86344.9185999334
3711,LEDE AS,NO 2,32852571.6132504
3712,LEDE AS,NO 2,1572030.29710011
3713,LEDE AS,NO 2,1811112.05084981
3714,LEDE AS,NO 2,1727119.93464997
3715,LEDE AS,NO 2,1648418.4035004
3716,LEDE AS,NO 2,2191077.52469989
3717,LEDE AS,NO 2,658755.04774999
3718,LEDE AS,NO 2,1138999.04610014
3719,LEDE AS,NO 2,43597525.2716479
3720,LEDE AS,NO 2,17623183.9644273
3720,FØRE AS,NO 2,740.177222453058
3721,LEDE AS,NO 2,373469088.458254
3721,GLITRE ENERGI NETT AS,NO 1,901899.13377042
3721,FØRE AS,NO 2,13614.298468496
3722,LEDE AS,NO 2,608471.451550068
3723,LEDE AS,NO 2,295538.008500014
3724,LEDE AS,NO 2,766876.064951823
3725,LEDE AS,NO 2,700892.261099713
3726,LEDE AS,NO 2,1025015.39155004
3727,LEDE AS,NO 2,805140.747049684
3728,LEDE AS,NO 2,3770421.13845011
3729,LEDE AS,NO 2,93940036.6580704
3729,FØRE AS,NO 2,1419121.32877845
3730,LEDE AS,NO 2,1038007.08535023
3731,LEDE AS,NO 2,8707953.46059992
3732,LEDE AS,NO 2,872090.919250241
3733,LEDE AS,NO 2,1463576.36430047
3734,LEDE AS,NO 2,1001626.49109994
3735,LEDE AS,NO 2,4246760.98599988
3736,LEDE AS,NO 2,1679323.92150037
3737,LEDE AS,NO 2,449706.226350062
3737,LEDE AS,NO 2,321663.92959993
3738,LEDE AS,NO 2,1161889.74799975
3739,LEDE AS,NO 2,170344475.546559
3739,FØRE AS,NO 2,2935899.64563795
3739,DE NETT AS,NO 2,6082.78690204359
3740,LEDE AS,NO 2,6243002.70760072
3741,LEDE AS,NO 2,331014.407699982
3742,LEDE AS,NO 2,3087255.58924981
3743,LEDE AS,NO 2,327375.599500063
3744,LEDE AS,NO 2,639588.226600045
3746,LEDE AS,NO 2,1795997.69639992
3747,LEDE AS,NO 2,92452.8391999458
3748,LEDE AS,NO 2,214224723.71095
3748,GLITRE ENERGI NETT AS,NO 1,34167726.5483254
3750,DE NETT AS,NO 2,703647225.469536
3750,LEDE AS,NO 2,6975272.15116577
3750,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,9774.43035333656
3750,AGDER ENERGI NETT AS,NO 2,3667.27241589362
3750,FØRE AS,NO 2,1703.28328892945
3753,DE NETT AS,NO 2,213287303.655814
3753,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,10383.8190885939
3760,DE NETT AS,NO 2,145737709.346406
3760,AGDER ENERGI NETT AS,NO 2,5245.79040743562
3760,VESTMAR NETT AS,NO 2,159.704435920634
3766,VESTMAR NETT AS,NO 2,177170402.176429
3766,DE NETT AS,NO 2,4856749.23700421
3766,AGDER ENERGI NETT AS,NO 2,2794.43294794026
3766,LEDE AS,NO 2,304.987015700167
3770,VESTMAR NETT AS,NO 2,10706892.2126997
3772,VESTMAR NETT AS,NO 2,17763420.8247677
3780,VESTMAR NETT AS,NO 2,30926150.2784019
3781,VESTMAR NETT AS,NO 2,242322026.767845
3781,LEDE AS,NO 2,506.606802894734
3783,VESTMAR NETT AS,NO 2,49511813.0433014
3783,LEDE AS,NO 2,8231.91649924188
3788,VESTMAR NETT AS,NO 2,132250038.778987
3788,AGDER ENERGI NETT AS,NO 2,631.320462963107
3790,VESTMAR NETT AS,NO 2,31447832.8036431
3800,FØRE AS,NO 2,1105930.25064983
3801,FØRE AS,NO 2,9532950.15750034
3802,FØRE AS,NO 2,5474632.2496496
3803,FØRE AS,NO 2,137464196.695463
3803,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,708055.36503499
3804,FØRE AS,NO 2,110349319.382581
3804,EVERKET AS,NO 2,7804.4057700751
3805,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,32866651.1704914
3805,FØRE AS,NO 2,62982.2004592037
3810,FØRE AS,NO 2,78906221.4996509
3811,FØRE AS,NO 2,2898931.8917499
3812,FØRE AS,NO 2,109293324.415775
3812,LEDE AS,NO 2,17248.3468458821
3812,EVERKET AS,NO 2,1228.10012910418
3820,FØRE AS,NO 2,37317236.3076947
3820,LEDE AS,NO 2,4613.11610531183
3825,FØRE AS,NO 2,314934011.594154
3825,DE NETT AS,NO 2,11608.6547119629
3825,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,1823.74068865447
3825,LEDE AS,NO 2,945.583098529372
3830,FØRE AS,NO 2,110875344.743259
3830,LEDE AS,NO 2,9406.2423393822
3840,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,358279139.040882
3840,DE NETT AS,NO 2,3475835.88776273
3840,EVERKET AS,NO 2,104825.80674091
3840,LEDE AS,NO 2,12931.1935538335
3840,FØRE AS,NO 2,12432.8943147797
3841,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,177850410.701448
3841,LEDE AS,NO 2,11732.1732807367
3841,RK NETT AS,NO 2,1939.1626219938
3844,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,214733281.500678
3844,RK NETT AS,NO 2,4221155.51055682
3844,LEDE AS,NO 2,10171.2574367723
3844,STANNUM AS,NO 2,402.139030592319
3848,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,63840489.5992981
3849,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,144286591.3025
3850,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,258526763.69157
3850,DE NETT AS,NO 2,52994429.677029
3853,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,146317086.875844
3853,DE NETT AS,NO 2,2424926.35925896
3854,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,185804281.69556
3854,DE NETT AS,NO 2,1321.10633839935
3855,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,582489919.810907
3855,AGDER ENERGI NETT AS,NO 2,12241169.9311377
3855,DE NETT AS,NO 2,1900.79850137801
3864,RK NETT AS,NO 2,1514582105.72778
3864,STANNUM AS,NO 2,15487979.3206947
3864,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,495711.681447096
3864,INDRE HORDALAND KRAFTNETT AS,NO 5,4879.91917518013
3864,UVDAL KRAFTFORSYNING SA,NO 5,1206.13124266336
3870,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,1283945809.94735
3870,AGDER ENERGI NETT AS,NO 2,506138.395363066
3880,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,602470045.285316
3880,AGDER ENERGI NETT AS,NO 2,123970.24094057
3882,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,45203252.8240497
3890,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,316678774.916027
3890,RK NETT AS,NO 2,99253861.2211212
3891,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,255034075.970169
3891,RK NETT AS,NO 2,12051.0987794735
3893,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,95417480.9368577
3895,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,904482669.939481
3895,RK NETT AS,NO 2,236349823.069369
3895,FAGNE AS,NO 2,125046.032296568
3895,ODDA ENERGI NETT AS,NO 2,8634.89790401904
3895,AGDER ENERGI NETT AS,NO 2,7683.2675549104
3910,LEDE AS,NO 2,349249.519150179
3911,LEDE AS,NO 2,323874.034349969
3912,LEDE AS,NO 2,809019.623449743
3913,LEDE AS,NO 2,327291.870550111
3914,LEDE AS,NO 2,4780580.13959972
3915,LEDE AS,NO 2,323924.561300029
3916,LEDE AS,NO 2,318148.919349973
3917,LEDE AS,NO 2,2354086.50865045
3918,LEDE AS,NO 2,774130.285900315
3919,LEDE AS,NO 2,1394726.16205009
3920,LEDE AS,NO 2,1741674.11910002
3921,LEDE AS,NO 2,365107.843
3922,LEDE AS,NO 2,324060.417500043
3924,LEDE AS,NO 2,645544.535899915
3925,LEDE AS,NO 2,634672.507700153
3928,LEDE AS,NO 2,578136.299649991
3929,LEDE AS,NO 2,713146.136000095
3930,LEDE AS,NO 2,1083844.87340003
3931,LEDE AS,NO 2,874725.238850098
3933,LEDE AS,NO 2,1009825.5391798
3933,HERØYA NETT AS,NO 2,135807.690419937
3936,LEDE AS,NO 2,4291464.43807322
3936,HERØYA NETT AS,NO 2,1789724.03937662
3937,LEDE AS,NO 2,2503318.70099927
3940,LEDE AS,NO 2,9251136.13009954
3941,LEDE AS,NO 2,1762757.1525003
3942,LEDE AS,NO 2,1208236.88360004
3943,LEDE AS,NO 2,2123056.62279979
3944,LEDE AS,NO 2,2120514.43119975
3946,LEDE AS,NO 2,4020878.83554991
3947,LEDE AS,NO 2,59346191.1407496
3948,LEDE AS,NO 2,42596190.0568496
3949,LEDE AS,NO 2,24022091.8028518
3950,LEDE AS,NO 2,18206758.7003914
3960,LEDE AS,NO 2,3389556.31555031
3961,LEDE AS,NO 2,16145778.6329998
3962,LEDE AS,NO 2,20699630.8558418
3965,LEDE AS,NO 2,25247726.0747884
3967,LEDE AS,NO 2,283381691.640571
3967,VESTMAR NETT AS,NO 2,321833.701768272
3967,DE NETT AS,NO 2,253.019659149812
3970,LEDE AS,NO 2,10985461.5504507
4005,LNETT AS,NO 2,323643.62080005
4006,LNETT AS,NO 2,336707.471100097
4007,LNETT AS,NO 2,1148205.58769992
4008,LNETT AS,NO 2,313090.728700026
4009,LNETT AS,NO 2,1277741.15834999
4010,LNETT AS,NO 2,745687.080349986
4011,LNETT AS,NO 2,793581.901400125
4012,LNETT AS,NO 2,750139.21089988
4013,LNETT AS,NO 2,26965765.7443989
4014,LNETT AS,NO 2,1896477.26780047
4015,LNETT AS,NO 2,5992525.95870004
4016,LNETT AS,NO 2,2364565.47520002
4017,LNETT AS,NO 2,2806227.15040016
4018,LNETT AS,NO 2,4463113.02949979
4019,LNETT AS,NO 2,1689563.19144987
4020,LNETT AS,NO 2,8175830.17870032
4021,LNETT AS,NO 2,3322305.19829996
4022,LNETT AS,NO 2,1367660.73270009
4023,LNETT AS,NO 2,2483916.84815016
4024,LNETT AS,NO 2,521291.72949998
4025,LNETT AS,NO 2,878907.116949819
4026,LNETT AS,NO 2,604943.822500085
4027,LNETT AS,NO 2,3878675.79749961
4028,LNETT AS,NO 2,805166.171200117
4029,LNETT AS,NO 2,3262090.66225023
4031,LNETT AS,NO 2,2323799.97379995
4032,LNETT AS,NO 2,3910862.1867498
4033,LNETT AS,NO 2,1910433.90164989
4034,LNETT AS,NO 2,1422250.65289992
4035,LNETT AS,NO 2,179341.55370014
4041,LNETT AS,NO 2,1340136.52800009
4042,LNETT AS,NO 2,1711989.63255008
4043,LNETT AS,NO 2,2784295.63954949
4044,LNETT AS,NO 2,3043351.39450031
4045,LNETT AS,NO 2,3801576.30510037
4046,LNETT AS,NO 2,1510972.71445047
4047,LNETT AS,NO 2,2852474.87174972
4048,LNETT AS,NO 2,2374502.18584978
4049,LNETT AS,NO 2,2634671.97579997
4050,LNETT AS,NO 2,1924105.2528279
4051,LNETT AS,NO 2,4799862.05026942
4052,LNETT AS,NO 2,6137300.69804961
4053,LNETT AS,NO 2,76327516.1100601
4053,KE NETT AS,NO 2,999.7390669791
4054,LNETT AS,NO 2,11072571.2107623
4055,LNETT AS,NO 2,27486193.3453844
4056,LNETT AS,NO 2,106447409.464552
4057,LNETT AS,NO 2,73198356.8506458
4058,LNETT AS,NO 2,19029182.6528495
4070,LNETT AS,NO 2,2110095.98965022
4071,LNETT AS,NO 2,74150958.2305006
4072,LNETT AS,NO 2,8650499.21160055
4073,LNETT AS,NO 2,6340358.73434999
4076,LNETT AS,NO 2,2828650.96725042
4077,LNETT AS,NO 2,4116308.58319996
4083,LNETT AS,NO 2,9696868.41734975
4085,LNETT AS,NO 2,3768742.96249971
4100,LNETT AS,NO 2,14013435.8011499
4102,LNETT AS,NO 2,46506634.1331512
4103,LNETT AS,NO 2,2060369.63015018
4104,LNETT AS,NO 2,16938804.6895496
4105,LNETT AS,NO 2,83926175.0797508
4110,LNETT AS,NO 2,386516877.665394
4120,LNETT AS,NO 2,28871766.3546988
4121,LNETT AS,NO 2,125429227.329851
4123,LNETT AS,NO 2,16841579.9484008
4127,LNETT AS,NO 2,332752990.554363
4127,AGDER ENERGI NETT AS,NO 2,1405705.42473928
4128,LNETT AS,NO 2,1394407.73329982
4129,LNETT AS,NO 2,129553130.788904
4130,LNETT AS,NO 2,331770548.068726
4130,FAGNE AS,NO 2,2006153.95562265
4134,FAGNE AS,NO 2,189488384.673438
4134,LNETT AS,NO 2,169930751.07897
4134,AGDER ENERGI NETT AS,NO 2,33110.8223892775
4137,LNETT AS,NO 2,494346999.385766
4137,AGDER ENERGI NETT AS,NO 2,20232.5015335037
4139,LNETT AS,NO 2,39612327.5251004
4146,LNETT AS,NO 2,49243705.0022077
4146,FAGNE AS,NO 2,5806440.78004545
4150,LNETT AS,NO 2,119985186.276547
4152,LNETT AS,NO 2,12991211.0061506
4153,LNETT AS,NO 2,11048308.8988995
4154,LNETT AS,NO 2,13431330.0420504
4156,LNETT AS,NO 2,55166577.5021002
4158,LNETT AS,NO 2,17380146.4934004
4160,LNETT AS,NO 2,103989650.665101
4163,LNETT AS,NO 2,20536619.4480516
4164,LNETT AS,NO 2,29230706.910199
4167,LNETT AS,NO 2,5114757.97104961
4168,LNETT AS,NO 2,10004065.4948002
4169,LNETT AS,NO 2,5780686.03040008
4170,LNETT AS,NO 2,113506654.643148
4173,LNETT AS,NO 2,10185645.38995
4180,LNETT AS,NO 2,244598719.599147
4182,LNETT AS,NO 2,21168704.7334504
4187,LNETT AS,NO 2,110071535.772381
4187,FAGNE AS,NO 2,46572.4065669961
4198,FAGNE AS,NO 2,21957035.7025242
4198,LNETT AS,NO 2,124.042477460708
4200,FAGNE AS,NO 2,279415496.36482
4200,BKK NETT AS,NO 2,3244.67695966019
4208,FAGNE AS,NO 2,158566565.738453
4208,BKK NETT AS,NO 2,8027.26974671379
4209,FAGNE AS,NO 2,98643611.7386492
4230,FAGNE AS,NO 2,157786346.254704
4233,FAGNE AS,NO 2,125456713.814972
4233,LNETT AS,NO 2,7187.19942592696
4234,FAGNE AS,NO 2,97032311.4298053
4234,LNETT AS,NO 2,11647.2441441034
4235,FAGNE AS,NO 2,164750024.975547
4237,FAGNE AS,NO 2,562921417.890577
4237,AGDER ENERGI NETT AS,NO 2,897.095636284444
4244,FAGNE AS,NO 2,504940511.322719
4244,VEST-TELEMARK KRAFTLAG NETT AS,NO 2,81277.8773891225
4244,ODDA ENERGI NETT AS,NO 2,10661.0785078126
4244,AGDER ENERGI NETT AS,NO 2,1586.26790587048
4250,FAGNE AS,NO 2,49097400.6924009
4260,FAGNE AS,NO 2,29876026.7507522
4262,FAGNE AS,NO 2,27466991.3890984
4264,FAGNE AS,NO 2,23121883.10415
4265,FAGNE AS,NO 2,14047483.9591178
4270,FAGNE AS,NO 2,57341954.433851
4272,FAGNE AS,NO 2,110866544.479799
4274,FAGNE AS,NO 2,72183968.5685507
4275,FAGNE AS,NO 2,21058588.0913506
4276,FAGNE AS,NO 2,71057852.9853989
4280,FAGNE AS,NO 2,187010165.48247
4280,LNETT AS,NO 2,1091.5416826232
4306,LNETT AS,NO 2,1945340.45130001
4307,LNETT AS,NO 2,1581986.83245003
4308,LNETT AS,NO 2,168354278.685753
4309,LNETT AS,NO 2,4854935.78815017
4310,LNETT AS,NO 2,12053247.2393501
4311,LNETT AS,NO 2,57279264.7123482
4312,LNETT AS,NO 2,24919740.077729
4312,KE NETT AS,NO 2,1728.02267038047
4313,LNETT AS,NO 2,4958624.70005035
4314,LNETT AS,NO 2,930686.694849955
4315,LNETT AS,NO 2,1936896.23434999
4316,LNETT AS,NO 2,951944.130800029
4317,LNETT AS,NO 2,911709.249599899
4318,LNETT AS,NO 2,2035400.70870022
4319,LNETT AS,NO 2,1193522.06775006
4320,LNETT AS,NO 2,507579.353299948
4321,LNETT AS,NO 2,1246019.80824991
4322,LNETT AS,NO 2,4274624.29703315
4322,KE NETT AS,NO 2,177.266417083885
4323,LNETT AS,NO 2,6126947.37049744
4323,KE NETT AS,NO 2,177.178452229404
4324,LNETT AS,NO 2,2293780.7336503
4325,LNETT AS,NO 2,2765633.35245004
4326,LNETT AS,NO 2,1256744.42654983
4327,LNETT AS,NO 2,1068950.74230031
4328,LNETT AS,NO 2,1515918.23385001
4329,LNETT AS,NO 2,14460052.2210001
4330,LNETT AS,NO 2,3075317.40660011
4331,LNETT AS,NO 2,11292367.9673492
4332,LNETT AS,NO 2,13007298.3556003
4333,LNETT AS,NO 2,28431516.1800991
4334,LNETT AS,NO 2,197802595.811198
4334,ENIDA AS,NO 2,2280.85400370317
4335,LNETT AS,NO 2,392113796.528261
4335,AGDER ENERGI NETT AS,NO 2,16739.968637204
4335,ENIDA AS,NO 2,3104.71899981451
4336,LNETT AS,NO 2,10696130.4086003
4337,LNETT AS,NO 2,9681958.76489993
4338,LNETT AS,NO 2,3345593.99709963
4340,LNETT AS,NO 2,4056215.71080386
4340,KE NETT AS,NO 2,295550.314845684
4341,KE NETT AS,NO 2,12463126.7838056
4341,LNETT AS,NO 2,208646.543095272
4342,LNETT AS,NO 2,93245929.5054958
4342,JÆREN EVERK AS,NO 2,211828.106068053
4342,ENIDA AS,NO 2,663.281486092188
4343,KE NETT AS,NO 2,63859462.874034
4343,LNETT AS,NO 2,25078.3123586216
4343,JÆREN EVERK AS,NO 2,298.90740788877
4344,LNETT AS,NO 2,3170096.51220128
4344,KE NETT AS,NO 2,30337.4416484858
4345,LNETT AS,NO 2,1853849.41960024
4346,LNETT AS,NO 2,27892200.8803279
4346,KE NETT AS,NO 2,276686.178505477
4346,JÆREN EVERK AS,NO 2,5228.11156691095
4347,LNETT AS,NO 2,23127035.3752492
4350,KE NETT AS,NO 2,1779389.34444999
4351,KE NETT AS,NO 2,10030869.9378023
4352,KE NETT AS,NO 2,115702299.75085
4353,KE NETT AS,NO 2,14531160.5655677
4353,LNETT AS,NO 2,13322.6507819957
4354,KE NETT AS,NO 2,61573296.0172679
4354,LNETT AS,NO 2,3881348.67758086
4355,LNETT AS,NO 2,26172904.2883181
4355,KE NETT AS,NO 2,634873.948081716
4360,JÆREN EVERK AS,NO 2,96894428.6013083
4360,LNETT AS,NO 2,36938.9986454033
4362,JÆREN EVERK AS,NO 2,84416601.4621466
4363,JÆREN EVERK AS,NO 2,107233240.372309
4363,LNETT AS,NO 2,235368.758899801
4363,ENIDA AS,NO 2,1162.25909565142
4364,JÆREN EVERK AS,NO 2,94658292.344256
4364,ENIDA AS,NO 2,2523.59629471558
4365,JÆREN EVERK AS,NO 2,132377153.267987
4365,LNETT AS,NO 2,667096.565120915
4365,KE NETT AS,NO 2,3401.56603781098
4370,ENIDA AS,NO 2,2046867.63155004
4371,ENIDA AS,NO 2,2848373.80145007
4372,ENIDA AS,NO 2,131369515.541151
4373,ENIDA AS,NO 2,39032799.5969494
4374,ENIDA AS,NO 2,200391702.506873
4374,JÆREN EVERK AS,NO 2,2334.28267944666
4375,ENIDA AS,NO 2,55053930.0512642
4375,JÆREN EVERK AS,NO 2,10605322.7819837
4376,ENIDA AS,NO 2,222038618.887994
4376,AGDER ENERGI NETT AS,NO 2,6886.13825511349
4380,ENIDA AS,NO 2,403902173.064569
4380,AGDER ENERGI NETT AS,NO 2,325799.765419856
4387,ENIDA AS,NO 2,196852269.214025
4387,JÆREN EVERK AS,NO 2,23155.2656597593
4389,ENIDA AS,NO 2,457154939.750791
4389,AGDER ENERGI NETT AS,NO 2,12527.3619094616
4389,LNETT AS,NO 2,3616.91300410939
4400,AGDER ENERGI NETT AS,NO 2,2529532.3186997
4404,AGDER ENERGI NETT AS,NO 2,96010416.7383964
4404,ENIDA AS,NO 2,905.373801960997
4405,AGDER ENERGI NETT AS,NO 2,4395838.95925038
4406,AGDER ENERGI NETT AS,NO 2,134366532.935703
4407,AGDER ENERGI NETT AS,NO 2,48178689.1883497
4420,AGDER ENERGI NETT AS,NO 2,188402318.997145
4420,ENIDA AS,NO 2,28381068.4058199
4432,AGDER ENERGI NETT AS,NO 2,52976354.8667011
4434,AGDER ENERGI NETT AS,NO 2,12349920.5276991
4436,AGDER ENERGI NETT AS,NO 2,152132127.724598
4438,AGDER ENERGI NETT AS,NO 2,129663377.060394
4438,ENIDA AS,NO 2,137545.419153592
4440,AGDER ENERGI NETT AS,NO 2,714921116.731161
4440,ENIDA AS,NO 2,186044.354529767
4440,LNETT AS,NO 2,12876.3799048025
4443,AGDER ENERGI NETT AS,NO 2,801739337.019984
4443,LNETT AS,NO 2,50541.7637185524
4460,ENIDA AS,NO 2,134207294.315916
4460,AGDER ENERGI NETT AS,NO 2,3708066.26682753
4462,ENIDA AS,NO 2,133902192.898278
4462,AGDER ENERGI NETT AS,NO 2,102693.832572418
4463,ENIDA AS,NO 2,142288298.978001
4473,AGDER ENERGI NETT AS,NO 2,404796080.063648
4480,AGDER ENERGI NETT AS,NO 2,509853063.910549
4484,AGDER ENERGI NETT AS,NO 2,11972390.9811995
4485,AGDER ENERGI NETT AS,NO 2,49000141.0482479
4513,AGDER ENERGI NETT AS,NO 2,212445903.5366
4514,AGDER ENERGI NETT AS,NO 2,3977421.32554955
4515,AGDER ENERGI NETT AS,NO 2,9751156.52644981
4516,AGDER ENERGI NETT AS,NO 2,283663257.78935
4517,AGDER ENERGI NETT AS,NO 2,25554016.5552505
4519,AGDER ENERGI NETT AS,NO 2,63654057.8837004
4520,AGDER ENERGI NETT AS,NO 2,285914027.6685
4521,AGDER ENERGI NETT AS,NO 2,250306267.55622
4525,AGDER ENERGI NETT AS,NO 2,133250673.908999
4528,AGDER ENERGI NETT AS,NO 2,27645354.8398999
4529,AGDER ENERGI NETT AS,NO 2,90157489.0231506
4532,AGDER ENERGI NETT AS,NO 2,52454075.7392502
4534,AGDER ENERGI NETT AS,NO 2,181947666.074448
4536,AGDER ENERGI NETT AS,NO 2,152239763.623501
4540,AGDER ENERGI NETT AS,NO 2,727162553.2487
4544,AGDER ENERGI NETT AS,NO 2,163852953.796301
4550,AGDER ENERGI NETT AS,NO 2,409109278.855696
4560,AGDER ENERGI NETT AS,NO 2,153996163.320248
4563,AGDER ENERGI NETT AS,NO 2,106265885.671954
4580,AGDER ENERGI NETT AS,NO 2,323512452.683804
4586,AGDER ENERGI NETT AS,NO 2,77115845.7800513
4588,AGDER ENERGI NETT AS,NO 2,95601892.8564488
4590,AGDER ENERGI NETT AS,NO 2,54159464.473901
4595,AGDER ENERGI NETT AS,NO 2,124088311.326501
4596,AGDER ENERGI NETT AS,NO 2,285059871.224699
4608,AGDER ENERGI NETT AS,NO 2,412882.500149871
4609,AGDER ENERGI NETT AS,NO 2,3096.82590002334
4610,AGDER ENERGI NETT AS,NO 2,2797582.69364987
4611,AGDER ENERGI NETT AS,NO 2,338548.711500055
4612,AGDER ENERGI NETT AS,NO 2,275618.962349815
4613,AGDER ENERGI NETT AS,NO 2,1245227.06599852
4614,AGDER ENERGI NETT AS,NO 2,420190.312150173
4615,AGDER ENERGI NETT AS,NO 2,2546445.82835025
4616,AGDER ENERGI NETT AS,NO 2,2162277.94655041
4617,AGDER ENERGI NETT AS,NO 2,4774483.97460026
4618,AGDER ENERGI NETT AS,NO 2,24961763.2067985
4619,AGDER ENERGI NETT AS,NO 2,21384833.5528
4620,AGDER ENERGI NETT AS,NO 2,3344489.12025024
4621,AGDER ENERGI NETT AS,NO 2,2293670.5977011
4622,AGDER ENERGI NETT AS,NO 2,4818544.13520031
4623,AGDER ENERGI NETT AS,NO 2,9086536.62135001
4624,AGDER ENERGI NETT AS,NO 2,11922095.6766501
4625,AGDER ENERGI NETT AS,NO 2,122556971.067651
4626,AGDER ENERGI NETT AS,NO 2,3877983.41490013
4628,AGDER ENERGI NETT AS,NO 2,6809820.76944906
4629,AGDER ENERGI NETT AS,NO 2,1654440.20909981
4630,AGDER ENERGI NETT AS,NO 2,12447574.5713498
4631,AGDER ENERGI NETT AS,NO 2,2086570.4352002
